#
# f1 and f2
#
#
# f1	f2
1.000000	1.000000
0.551013	0.892596
0.465115	0.795461
0.730464	0.982959
0.262039	0.483216
0.071398	-0.01956
0.580653	0.873090
0.270052	0.469693
0.462557	0.871297
0.309096	0.609137
0.746385	0.900485
-0.15881	-0.63209
0.117275	-0.00725
0.551942	0.798061
0.481621	0.920057
0.264963	0.349106
0.189675	0.240806
-0.32428	-0.64240
0.552808	0.871821
0.432625	0.824595
-0.06316	0.046848
0.687199	0.975180
0.336621	0.565379
-0.30883	-0.67898
-0.11571	-0.69039
0.687900	0.947811
0.573816	0.864889
0.168259	0.304396
-0.03965	-0.61653
0.157080	0.502987
-0.36815	-0.85649
-0.23133	-0.74424
-0.26959	-0.81816
0.420547	0.925186
0.683758	0.958707
-0.15370	-0.68390
0.682040	0.955199
-0.05773	-0.51164
0.150908	-0.39544
0.096966	-0.19109
-0.37235	-0.82475
0.654739	0.926418
0.609592	0.852578
0.617708	0.894540
0.115697	0.088251
0.600712	0.862245
0.053558	0.509035
0.090161	0.104658
-0.00944	-0.37288
0.457510	0.854860
-0.14057	-0.48659
0.505256	0.641302
-0.12294	-0.25262
0.730981	0.939042
-0.14918	-0.25085
-0.10898	-0.72228
0.747404	0.969303
0.019723	-0.34085
-0.10908	-0.16706
0.343502	0.756637
0.160543	0.360303
0.391293	0.286547
0.051890	-0.27992
0.601783	0.911258
0.667422	0.862918
0.107720	0.107116
0.339542	0.583980
0.628362	0.951795
0.126094	0.324413
0.073308	-0.32998
-0.28794	-0.74131
0.244650	0.546230
0.562507	0.767623
0.291167	0.468513
0.583492	0.754125
-0.26395	-0.85005
0.422514	0.540229
-0.32150	-0.86558
0.407495	0.597238
0.120357	-0.17394
0.298284	0.247921
0.661477	0.983390
-0.34792	-0.87505
-0.05309	-0.57546
-0.11050	-0.55305
-0.28861	-0.82768
-0.33213	-0.79416
0.832518	0.990776
0.067643	-0.40145
0.523648	0.869918
0.489143	0.772096
0.451265	0.670676
-0.32223	-0.84885
0.023143	-0.29489
0.728321	0.980820
0.130345	-0.09545
0.117183	0.295455
-0.01275	-0.38322
0.221644	0.418756
-0.12871	-0.79312
0.189001	0.271912
-0.27468	-0.86912
0.556046	0.494217
0.432145	0.412962
-0.37731	-0.86314
0.430059	0.835408
-0.38110	-0.83231
0.729549	0.971959
0.634220	0.912226
0.279385	0.547726
0.543753	0.891872
0.272209	0.266910
-0.26097	-0.79686
0.517884	0.914010
1.000000	1.000000
0.477245	0.836114
0.196928	0.387057
0.529206	0.542201
-0.39876	-0.89804
0.471442	0.895640
0.329285	0.738762
0.140158	0.072681
0.093590	0.388441
-0.31352	-0.82389
0.124692	0.281304
0.667344	0.963458
0.491585	0.869538
-0.00829	-0.63773
0.300229	0.523855
0.408136	0.690678
0.255015	0.111166
0.244094	0.269375
0.157816	0.079051
0.752935	0.968361
0.043588	-0.20137
0.586993	0.815345
-0.37283	-0.71291
0.308907	0.386697
-0.22558	-0.78607
-0.26998	-0.83230
0.703040	0.974069
-0.32291	-0.83253
-0.35475	-0.90779
0.500210	0.836703
0.455109	0.918645
-0.14273	-0.42393
-0.39730	-0.85369
0.804266	0.980078
-0.13804	-0.66275
0.242645	0.761021
0.035418	-0.11250
0.144272	0.283850
0.336525	0.597503
0.017330	0.000958
-0.00493	-0.26874
0.706769	0.920768
0.587923	0.901058
-0.10312	-0.07779
0.578039	0.863574
0.116015	-0.11675
0.384569	0.872042
0.552299	0.767477
-0.09339	-0.10932
0.001834	-0.05128
-0.14764	-0.66690
-0.25389	-0.85236
0.222257	0.435365
0.319386	0.115995
0.461031	0.692494
0.150314	-0.25932
-0.32225	-0.79400
0.440511	0.919096
0.638586	0.889085
0.603720	0.890822
0.614011	0.873920
-0.06940	-0.54354
0.672529	0.901277
0.289808	0.473141
0.123917	0.310942
0.659124	0.939059
0.190376	0.337035
0.656900	0.961439
0.365288	0.726029
0.492440	0.794980
0.126441	0.017787
0.205784	0.385444
0.585448	0.898197
-0.22809	-0.53971
0.549092	0.728527
-0.02129	-0.31728
-0.19846	-0.67965
-0.35805	-0.82428
0.403765	0.593546
-0.11051	-0.58787
0.462976	0.736514
0.711540	0.976188
0.141603	-0.14038
-0.05891	0.036492
-0.37476	-0.89857
0.411020	0.109696
0.099756	-0.05289
-0.21325	-0.81842
-0.00017	-0.37883
0.005938	-0.36827
0.326301	0.553688
-0.07941	0.154983
0.651302	0.811942
     1.0	1.000000
0.634550	0.683755
1.000000	1.000000
-0.41186	-0.92079
0.739667	0.911822
0.146952	-0.49156
0.395141	0.750165
0.608761	0.942830
0.056013	-0.31714
0.522912	0.804562
0.149870	0.684011
0.787221	0.980372
-0.09887	-0.59481
0.343508	0.631030
-0.36740	-0.86949
0.237602	0.613011
0.460516	0.900381
-0.16174	-0.75198
-0.23984	-0.82691
0.750372	0.980615
0.295702	0.685910
0.426559	0.811670
0.505797	0.835692
0.121947	-0.23892
0.375863	0.648980
0.546521	0.963208
0.174976	0.428216
-0.29787	-0.86106
0.369969	0.848804
-0.37886	-0.83443
0.080434	-0.37008
0.097571	-0.03036
-0.33449	-0.80925
0.479962	0.831751
-0.03569	0.168520
-0.29233	-0.83985
0.339575	0.608780
0.145671	0.181438
0.408653	0.762875
0.416115	0.706668
0.735246	0.964263
-0.39167	-0.64795
0.627306	0.873927
0.172724	0.241007
0.754423	0.953946
0.694483	0.985054
0.079686	-0.24813
-0.40452	-0.90296
-0.28723	-0.88903
0.021162	-0.24821
0.120621	0.342036
0.099998	0.269970
0.445422	0.840899
0.437993	0.377614
0.551289	0.440936
0.046110	-0.30080
-0.16710	-0.53205
0.122539	0.163071
0.262355	0.428394
0.219848	0.528149
0.213661	0.504981
-0.15347	-0.56147
-0.28935	-0.88342
0.418086	0.590578
-0.18098	-0.74549
0.198967	0.464450
0.580300	0.938403
-0.26315	-0.67195
-0.05415	-0.06142
0.221286	0.143216
-0.21128	-0.71757
0.732998	0.969869
0.357587	0.232244
0.397785	0.686525
0.561459	0.747649
0.790218	0.992493
-0.47551	-0.88341
0.561052	0.869208
-0.09814	-0.45920
-0.03026	-0.42336
0.633778	0.964569
-0.35872	-0.88325
0.663790	0.874687
0.083678	0.493791
-0.36210	-0.85948
-0.34841	-0.84106
0.514932	0.867716
-0.45759	-0.92051
0.329671	0.585945
0.054245	0.433961
0.512073	0.749317
0.456173	0.450417
-0.28493	-0.91852
-0.14309	-0.48577
-0.08808	-0.39855
0.335474	0.661241
0.679210	0.845024
0.564917	0.775680
-0.19185	-0.84819
-0.00673	0.147271
0.446078	0.800895
0.124007	0.330746
0.537807	0.874048
-0.03542	-0.24473
-0.34487	-0.83409
0.359082	0.289691
-0.46361	-0.92865
-0.28736	-0.88982
-0.03372	-0.27553
0.363016	0.584805
0.823955	0.983647
-0.12627	-0.48528
0.179254	0.222620
-0.07966	-0.30928
-0.31363	-0.90452
-0.26282	-0.83340
-0.14826	-0.36880
0.285084	0.694026
0.260879	0.446399
-0.37797	-0.82797
0.374332	0.638731
0.498005	0.623697
-0.09015	-0.55119
0.378184	0.741613
0.744800	0.978277
-0.01990	0.030690
-0.04071	-0.25071
-0.02232	-0.51471
0.613269	0.930081
-0.30342	-0.78736
-0.43280	-0.89770
-0.25040	-0.70307
0.237415	0.031527
0.405897	0.918419
0.003361	-0.37404
0.395971	0.666249
0.349452	0.704527
0.551720	0.725672
-0.33008	-0.78779
-0.03886	-0.44936
0.780393	0.981317
0.400117	0.457199
-0.26170	-0.89566
0.340197	0.810305
0.267471	0.538652
0.641777	0.898639
0.185348	-0.03898
0.040222	0.150001
0.544456	0.911393
0.380491	0.619992
0.310841	0.256326
0.580403	0.898616
-0.42012	-0.83893
0.379218	0.485806
0.087729	0.196113
0.226437	-0.05835
0.352156	0.534895
0.723415	0.960831
-0.43413	-0.77450
-0.13595	-0.55207
0.550215	0.916602
0.700630	0.902247
-0.13854	-0.61779
-0.35984	-0.83448
0.308615	0.661716
-0.11369	-0.60126
0.220864	0.557361
0.791554	0.986447
0.273070	0.412636
0.640691	0.934190
0.394764	0.816720
0.043718	-0.34360
0.836249	0.992679
-0.21573	-0.56760
0.877540	0.990800
0.158987	-0.08476
0.437446	0.662955
0.142000	0.031148
0.569176	0.901641
-0.14202	-0.56995
0.279422	0.433058
0.241707	0.019460
-0.25474	-0.86529
0.279706	0.767197
0.118833	-0.06293
0.763162	0.947348
0.626479	0.826835
0.080541	-0.29006
0.445576	0.877822
0.568531	0.834866
-0.22669	-0.84512
0.048695	-0.29853
0.308729	0.266780
0.756799	0.987013
0.480675	0.879779
0.375072	0.808937
0.077722	0.138297
-0.14621	-0.73202
0.333525	0.672245
-0.25435	-0.79508
0.064231	0.079560
0.437578	0.734441
0.386217	0.697013
0.930701	0.996386
0.469606	0.884723
0.629374	0.909875
0.415182	0.360549
-0.05931	-0.11642
0.131477	-0.17859
-0.10232	-0.30495
0.087560	0.076153
0.072905	-0.33235
-0.41503	-0.91515
0.267307	0.064093
0.361771	0.643576
-0.35112	-0.84218
0.761127	0.946772
-0.13240	-0.56196
0.787549	0.991810
0.180515	0.258731
0.122905	0.263159
0.245301	0.499344
0.082205	0.335452
0.550758	0.844280
-0.55690	-0.90368
0.588364	0.728383
0.745829	0.973554
0.496908	0.832508
0.630513	0.356401
-0.04024	-0.07272
0.574045	0.940356
0.289185	0.587095
-0.10010	-0.04103
-0.40157	-0.90707
1.000000	1.000000
0.252388	0.440615
-0.03315	-0.73190
0.584672	0.726364
-0.10495	-0.36756
0.156389	0.380213
0.447740	0.605424
-0.01410	-0.14553
0.302674	0.465747
0.417485	0.700628
0.615371	0.773882
-0.23323	-0.81513
-0.20676	-0.79178
-0.33501	-0.82329
0.139710	0.326426
-0.04464	-0.28593
-0.12201	-0.58526
-0.02504	-0.32801
0.481993	0.676284
-0.28558	-0.79056
0.709298	0.794813
0.326697	0.659847
-0.10648	-0.53982
0.641613	0.954183
1.000000	1.000000
-0.05227	-0.47004
0.695662	0.975011
-0.35500	-0.85320
-0.08400	-0.41013
0.456410	0.720479
-0.26919	-0.90257
0.657252	0.929104
0.511782	0.814750
0.089263	-0.10790
0.194787	0.385659
0.351604	0.044529
-0.16784	-0.62291
-0.02915	-0.56960
0.284416	0.669156
-0.38980	-0.89755
-0.01011	-0.29812
-0.33518	-0.86863
-0.52262	-0.90813
-0.26607	-0.75725
0.698265	0.963798
0.626987	0.912477
0.427588	0.719646
-0.10216	-0.51445
0.711325	0.902175
-0.21032	-0.45202
0.711699	0.952743
0.293793	0.607659
-0.28384	-0.73659
-0.37855	-0.91998
0.441245	0.712294
0.141823	0.113022
0.392752	0.549751
0.344065	0.730461
-0.34637	-0.86311
-0.00891	-0.38509
-0.07264	-0.69914
-0.18454	-0.84326
-0.07243	0.138154
0.371963	0.717374
0.064837	-0.05881
0.543778	0.735111
-0.38039	-0.82455
0.472523	0.712008
0.804339	0.980891
0.279870	0.786021
0.697860	0.970346
0.418200	0.899254
0.618510	0.776094
-0.25297	-0.69920
0.115996	0.418745
-0.25055	-0.86116
-0.16436	-0.68578
0.290330	0.729111
0.179285	-0.12780
0.874097	0.991328
0.232144	0.379278
0.443055	0.838191
0.126845	0.331993
0.422200	0.644781
0.699778	0.960907
0.640172	0.587792
0.744688	0.952805
-0.28285	-0.79922
0.707263	0.956938
0.516529	0.625460
-0.03684	-0.11926
0.172517	0.586326
0.601466	0.867457
-0.00859	0.069613
0.492068	0.821565
-0.29970	-0.89043
0.376572	0.701279
-0.29452	-0.77882
-0.00878	-0.60307
0.213172	-0.32141
0.263467	0.283419
0.321306	0.622302
-0.42653	-0.90444
0.634939	0.883693
0.299826	0.593060
0.101510	0.057649
-0.30126	-0.66099
0.349566	0.731929
0.761450	0.976934
-0.33336	-0.80868
0.309793	0.517037
0.257560	-0.05176
0.703928	0.985338
-0.24053	-0.72569
0.143250	0.322938
0.489848	0.650755
-0.26210	-0.89144
0.494008	0.587857
-0.36420	-0.88964
0.203583	-0.14196
-0.34406	-0.82912
0.518333	0.855340
0.765611	0.973477
0.301005	0.425561
-0.02719	-0.43099
0.448884	0.562168
0.149669	0.464126
0.187627	0.205389
0.280662	0.586869
-0.27299	-0.89197
0.073237	-0.17128
0.713713	0.915950
-0.07767	-0.63227
-0.02816	-0.40179
0.388423	0.443886
0.893409	0.992799
0.245988	0.171140
-0.40499	-0.86278
-0.12056	-0.57738
0.381009	0.840614
0.537796	0.819291
-0.12782	-0.43709
0.341753	0.497161
0.318843	0.606553
-0.42219	-0.85694
0.064234	0.083172
0.705373	0.950447
0.136738	0.347164
0.443978	0.794030
0.377661	0.590775
0.417154	0.698647
-0.07850	-0.47639
0.684979	0.953071
0.353518	0.429672
0.601016	0.893804
-0.16632	-0.65476
0.293496	0.778221
0.148498	0.338933
0.052543	0.194384
-0.18671	-0.60219
0.220692	0.285854
0.457061	0.805307
0.286647	0.605286
0.724490	0.983320
0.363397	0.582345
-0.03734	-0.12573
0.345835	0.616315
0.666001	0.965374
0.053684	-0.47140
0.014763	-0.29836
-0.10956	-0.45005
0.261323	0.905754
0.135352	0.145949
0.650222	0.842110
0.006607	-0.32241
0.035314	0.345964
0.273099	0.429771
-0.13473	-0.32406
0.258078	0.751401
0.622199	0.751918
0.737938	0.919088
0.098258	0.209897
-0.40733	-0.82682
0.256634	0.557821
0.527685	0.917575
0.203932	0.403144
0.677310	0.962194
0.016067	-0.38089
0.102830	-0.27346
-0.15012	-0.53154
-0.09433	-0.71751
0.459913	0.913928
-0.28449	-0.67945
-0.26782	-0.72140
0.384516	0.585222
-0.08173	0.100112
0.184910	0.001323
0.891328	0.996410
0.348765	0.601051
0.599133	0.880442
-0.35474	-0.89233
0.394776	0.870406
0.584469	0.819979
0.348551	0.685924
-0.03115	-0.49548
0.476889	0.903131
0.591824	0.675234
0.686161	0.949430
0.093071	-0.14387
0.073295	-0.03827
-0.35612	-0.90894
0.383304	0.738702
0.617069	0.961980
-0.06080	-0.69959
0.407118	0.910434
0.752576	0.921874
0.050126	-0.10350
-0.19575	-0.71727
0.123241	0.250832
0.212459	-0.00376
-0.32580	-0.84435
0.663282	0.934410
0.165609	0.053998
0.744664	0.942740
0.603065	0.579059
0.095278	-0.25082
-0.13325	-0.72997
0.674894	0.866682
-0.08049	-0.42250
0.331081	0.459635
0.645808	0.981951
0.216243	0.180983
0.202122	0.282953
0.713202	0.960047
0.448227	0.682974
0.363722	0.645939
0.438573	0.901527
0.200062	0.450784
0.222475	-0.11535
0.639634	0.933272
0.122866	-0.16018
0.581681	0.685898
0.025436	-0.37133
0.332793	0.138631
-0.41818	-0.90608
0.003064	-0.22326
-0.17737	-0.74840
0.118176	0.125502
0.131685	0.083074
0.618316	0.951745
0.769289	0.977419
-0.15122	-0.47600
0.425063	0.454388
0.522273	0.816320
0.831567	0.984801
-0.01521	-0.57326
0.581340	0.864750
-0.08534	-0.44092
-0.02114	0.111626
-0.09234	-0.52731
0.346333	0.650582
0.097618	0.018769
0.456845	0.812565
-0.51210	-0.87512
0.364393	0.653710
-0.01094	-0.52396
0.455532	0.683667
0.403151	0.604372
0.457343	0.895290
0.231649	0.249332
-0.34623	-0.91184
0.774328	0.990498
0.461697	0.530075
0.057728	0.323289
0.125424	-0.13802
-0.05204	0.187003
0.396255	0.661554
0.362896	0.807826
0.023590	-0.13725
0.348859	0.687448
0.332107	0.678109
0.576189	0.871399
0.217763	-0.05092
0.426923	0.637305
-0.22244	-0.77479
-0.31052	-0.74361
0.282154	0.455997
0.448051	0.258608
-0.05915	-0.31335
0.749904	0.978666
0.553002	0.966531
0.014517	-0.36363
1.000000	1.000000
0.073470	0.181212
-0.05239	-0.42674
0.096357	-0.28994
0.065510	0.227371
-0.12724	-0.78240
0.804938	0.988008
0.492314	0.791196
0.267525	0.146933
-0.04085	-0.44143
0.540414	0.940282
0.083134	0.264627
0.585106	0.860810
0.083218	-0.13394
-0.18062	-0.65473
0.175084	0.741410
0.335407	0.735836
-0.41684	-0.84265
0.614482	0.851940
-0.02011	-0.52402
0.644695	0.787249
-0.38719	-0.89236
-0.20617	-0.78857
0.379557	0.344322
0.285176	0.631708
0.463856	0.672176
0.153512	0.235881
0.000337	-0.39792
0.326072	0.437449
-0.01385	0.174916
0.063198	-0.24907
0.066498	-0.68182
0.491874	0.980379
-0.03762	-0.40888
0.002461	-0.41413
0.205405	0.392923
0.003592	-0.35045
0.683669	0.907486
1.000000	1.000000
0.566616	0.879669
-0.04278	0.120001
0.592440	0.833004
-0.44159	-0.77605
-0.34858	-0.89475
0.653417	0.877518
0.842438	0.993028
-0.40316	-0.86700
-0.25132	-0.75884
0.734715	0.959420
-0.22241	-0.72502
0.543002	0.916978
0.668294	0.840263
0.075670	-0.34384
0.408822	0.837371
0.362398	0.304608
0.745806	0.946907
-0.27769	-0.90093
-0.17147	-0.47950
0.250703	0.556295
0.698845	0.885023
-0.43372	-0.87489
0.379819	0.726926
-0.16777	-0.72421
0.020332	0.377103
-0.23162	-0.83289
-0.08712	-0.29940
0.523781	0.917573
0.532783	0.872679
0.403550	0.696701
0.283024	0.581241
0.049592	-0.22340
0.583988	0.954241
-0.19747	-0.79174
0.415056	0.024234
0.271280	0.215987
0.216567	-0.22079
0.068816	-0.21003
0.460028	0.829865
0.065640	0.032282
0.387504	0.694332
-0.20782	-0.64214
0.505259	0.846301
0.590770	0.932506
0.365679	0.288318
0.228046	0.353193
0.374225	0.596712
0.420420	0.769517
-0.35640	-0.77373
0.446612	0.647616
-0.24736	-0.50614
-0.08763	-0.08760
0.573884	0.822557
-0.17817	-0.15575
0.142661	-0.03357
0.005992	-0.08428
0.393617	0.473087
0.237640	0.464289
0.753566	0.945008
0.846906	0.983110
0.043227	-0.17240
-0.10772	-0.62107
0.285740	0.618308
-0.12695	-0.80464
0.059216	-0.04264
-0.06423	-0.38261
0.181265	-0.07802
-0.31767	-0.75741
0.458068	0.684594
0.715670	0.893217
-0.29096	-0.85335
-0.08309	-0.42062
0.650677	0.938295
0.464142	0.541195
-0.06774	0.080423
-0.23829	-0.84612
0.701780	0.876979
0.349547	0.706065
0.127507	0.339150
0.581767	0.831938
0.108878	0.274541
0.032256	-0.03117
0.580863	0.940920
-0.07798	-0.06312
0.216018	0.722322
0.082503	0.115185
0.438169	0.645296
0.419065	0.560013
0.372085	0.421950
0.063998	-0.16561
0.318573	0.651647
-0.29098	-0.66564
-0.08860	-0.57469
0.544958	0.929516
-0.07407	-0.68856
-0.18316	-0.22261
-0.07261	-0.37667
-0.27063	-0.84545
-0.05436	-0.71909
0.163925	0.385098
0.518766	0.918215
-0.29552	-0.88268
0.354784	0.589523
0.346316	0.060931
-0.29594	-0.59983
-0.29411	-0.89430
0.863729	0.995528
-0.50920	-0.93808
0.732409	0.942931
0.199340	0.366350
0.014331	-0.48899
0.041634	-0.27908
0.593311	0.797406
0.803501	0.963882
-0.24460	-0.83115
0.404162	0.372912
-0.45647	-0.84050
-0.07596	-0.23569
-0.11409	-0.11678
0.316093	0.366425
0.008172	0.104784
0.709807	0.946220
0.389244	0.592516
-0.26459	-0.78463
0.528122	0.918579
0.128169	-0.50150
-0.28536	-0.79091
0.192558	0.266746
0.011662	0.021901
-0.20060	-0.66235
-0.27726	-0.74867
-0.13119	-0.28437
0.404317	0.719521
0.090559	-0.30031
0.775255	0.976930
0.593278	0.898989
0.249186	0.417839
-0.16651	-0.85012
0.518009	0.849959
-0.43698	-0.85219
0.091790	0.254594
-0.28231	-0.83493
0.471180	0.866233
-0.21607	-0.53018
-0.06056	-0.49006
0.152051	0.419933
0.370698	0.594771
0.338742	0.746298
0.106313	-0.33594
-0.46305	-0.88764
0.544150	0.910653
0.751023	0.948783
0.274084	0.183602
-0.31593	-0.83228
0.297024	0.589193
0.566911	0.769312
0.121069	-0.06138
0.806913	0.973223
-0.01153	-0.32435
0.451117	0.880218
0.192732	0.239112
0.588494	0.876907
0.443130	0.871119
0.286472	0.452486
0.163086	0.272648
-0.31242	-0.64506
-0.00330	0.217216
0.619316	0.927722
-0.11840	-0.42475
0.695963	0.971650
-0.21618	-0.63944
-0.22248	-0.75035
0.186592	0.199583
0.351710	0.609762
0.342180	0.444993
0.296624	0.577765
0.854094	0.948240
0.077563	-0.12384
-0.01674	-0.42496
-0.04034	-0.03695
0.159467	-0.17829
-0.19436	-0.83346
-0.37483	-0.85457
-0.00930	-0.44661
0.513154	0.904983
-0.32195	-0.86122
0.412811	0.736198
-0.31795	-0.90492
0.350015	0.362635
-0.35835	-0.89665
0.502306	0.736446
0.233892	0.103745
0.137147	-0.12353
-0.16887	-0.52896
0.382825	0.762297
-0.16524	-0.33040
0.516150	0.665172
0.254143	0.031886
0.596383	0.956901
0.836716	0.981587
0.056527	-0.46384
0.393294	0.658347
0.348509	0.647764
-0.00415	0.053459
0.135732	-0.23091
0.642042	0.907361
0.386316	0.501733
-0.07988	-0.53530
0.548418	0.856803
0.070542	-0.17535
0.723839	0.975255
-0.10863	-0.41542
0.117320	0.170762
0.336338	0.664861
-0.38198	-0.88536
-0.11891	-0.67933
0.650916	0.850772
-0.24783	-0.83273
0.528145	0.919887
0.360817	0.625814
0.505739	0.926831
0.432968	0.555064
0.104170	-0.25539
0.687805	0.912951
0.490175	0.909730
-0.03373	-0.04957
-0.17754	-0.64644
-0.00511	-0.26852
-0.20926	-0.62695
0.081754	-0.11506
0.383774	0.610124
0.301733	0.696656
-0.13151	-0.70145
-0.25526	-0.52046
0.334223	0.658923
-0.29621	-0.85128
0.140110	0.019829
-0.10684	-0.15812
0.111693	0.126531
-0.10134	-0.50776
-0.25730	-0.88572
0.245045	0.381001
0.768040	0.934498
0.334252	0.808192
0.087949	-0.19336
-0.10366	-0.82359
-0.02292	-0.35691
0.266364	0.093279
0.452674	0.250145
0.348292	0.512615
0.423261	0.765695
0.341088	0.641748
-0.15429	-0.33928
0.354472	0.620542
0.077658	0.237609
0.257163	0.586609
0.568461	0.917829
-0.30086	-0.87475
0.498191	0.754588
0.206703	0.245167
-0.00659	-0.38369
0.228766	0.469640
-0.38873	-0.87818
0.654984	0.949614
0.337981	0.686371
0.696020	0.963168
-0.41407	-0.91507
0.511521	0.787258
0.056986	0.172953
0.549843	0.820069
-0.14047	-0.23048
0.155154	-0.20194
0.242132	0.488322
-0.21681	-0.76125
0.701928	0.884500
0.243293	0.522068
0.630760	0.948893
0.416375	0.602077
-0.09042	-0.54677
0.710351	0.954181
0.260557	0.484091
-0.31633	-0.87156
0.286378	0.523305
0.188303	0.184604
0.295668	0.686419
0.291215	0.365548
1.000000	1.000000
0.337433	0.497648
0.356078	0.682744
-0.22512	-0.84959
0.515156	0.559599
-0.48396	-0.90848
0.323417	0.715436
-0.12962	-0.73844
0.220965	0.024161
0.103074	-0.28730
0.480065	0.874661
-0.03670	-0.31221
-0.12357	-0.45508
-0.13513	-0.45630
0.745826	0.813420
0.580639	0.950765
0.060817	0.216677
0.330830	0.306680
-0.08210	-0.40960
0.188732	0.549946
-0.04509	-0.14684
0.697865	0.924104
0.652797	0.884641
0.236998	0.527962
0.271670	0.084637
0.264250	0.370334
0.109742	0.202271
0.515447	0.704254
-0.06451	-0.42856
0.723067	0.917881
-0.17473	-0.62515
0.620325	0.940886
-0.14553	-0.67471
-0.11929	-0.56515
0.294019	0.468612
0.457892	0.845410
0.018714	-0.22061
0.417238	0.612386
0.073602	-0.54922
-0.28113	-0.80423
0.464409	0.654196
-0.32929	-0.82674
-0.11784	0.024205
-0.36128	-0.85683
-0.25542	-0.69831
0.566636	0.916540
0.606710	0.822113
0.636864	0.910475
0.070663	-0.11567
0.077894	0.009210
-0.25338	-0.77441
0.118742	-0.16039
-0.00237	0.273652
0.714956	0.914383
-0.11397	-0.56118
0.070936	0.476817
0.639969	0.981111
0.513966	0.712530
0.642097	0.877426
0.503891	0.783997
0.807636	0.973531
0.028640	-0.55049
0.384541	0.581797
0.265296	0.546967
0.670846	0.991071
0.689348	0.873834
0.747056	0.901628
-0.07888	-0.13530
-0.00520	0.053084
0.454986	0.798843
-0.04451	-0.54923
-0.37696	-0.80813
1.000000	1.000000
0.188493	0.106738
0.196676	0.087773
0.131536	0.222785
0.351214	0.525400
0.328449	0.684186
0.654044	0.960830
0.262105	0.345370
-0.21762	-0.28330
0.305347	0.125314
0.153536	0.494174
0.364114	0.650896
-0.06164	0.283041
0.139709	0.705978
-0.38317	-0.78476
0.388486	0.616643
0.488125	0.696713
0.610188	0.638555
0.477042	0.547885
-0.15871	-0.59996
0.071996	0.017247
0.106278	0.507594
0.112072	0.314739
-0.22201	-0.64920
0.276571	-0.03820
0.078682	0.216095
0.686831	0.962006
0.146904	0.314533
-0.19640	-0.35401
0.154206	0.374812
-0.27875	-0.86062
0.211620	0.053888
0.294651	0.238892
0.441976	0.533339
0.864410	0.982980
-0.28030	-0.84295
0.062790	0.164240
0.274732	0.528656
0.119456	-0.12217
0.130776	0.168319
-0.30861	-0.80406
0.626681	0.946867
-0.18239	-0.57365
-0.28055	-0.78417
0.275232	0.070590
0.389969	0.810842
0.477440	0.771361
0.611757	0.927005
     1.0	1.000000
0.182058	-0.10534
0.453041	0.905202
-0.04023	-0.67687
0.198733	0.428765
0.371933	0.299559
0.443649	0.668266
0.647605	0.966679
-0.33025	-0.85315
0.767805	0.986151
-0.18333	-0.73719
0.489485	0.819179
0.624870	0.842658
-0.00756	-0.39031
-0.25016	-0.76852
0.452887	0.818388
-0.22266	-0.77999
0.738108	0.974441
0.400484	0.715660
0.768851	0.985724
0.340842	0.581258
-0.00175	0.036371
0.596868	0.810303
0.182249	0.278991
-0.09007	-0.52217
-0.22163	-0.70612
0.089129	-0.14026
0.888833	0.996301
0.328159	0.742354
0.554666	0.864247
0.276630	0.490300
-0.01724	-0.49027
0.576763	0.819210
0.429508	0.761599
0.149477	-0.13797
0.825089	0.987005
0.852908	0.983286
0.202139	0.306003
0.229437	0.342242
0.657290	0.892396
-0.16345	-0.65197
0.110004	0.217986
0.544159	0.871763
0.267656	0.219847
0.030854	-0.07706
-0.00565	-0.22205
0.270860	0.534167
-0.14128	-0.68871
0.339309	0.599736
0.268804	0.389442
     1.0	1.000000
-0.05595	0.066691
0.129652	-0.30937
0.718448	0.921020
0.594247	0.637596
0.366662	0.312876
0.343096	0.605021
0.072622	0.306363
-0.11806	-0.63971
0.294002	0.591346
0.004872	0.033295
0.702465	0.972355
0.653812	0.956695
-0.09709	-0.58933
0.135912	-0.26110
0.741841	0.977716
-0.23114	-0.82947
0.423840	0.319261
0.748312	0.954523
-0.43561	-0.75427
0.344964	0.755310
0.516273	0.723747
0.590775	0.893912
0.514238	0.941977
0.194954	0.295540
0.801188	0.975214
0.232268	0.003308
0.454543	0.681367
0.095318	0.094599
0.693401	0.986104
0.599551	0.958196
0.261677	0.561975
0.022753	-0.32147
0.797392	0.984997
0.805303	0.985680
-0.01119	-0.37869
0.697269	0.984696
0.595711	0.788832
0.375313	0.641621
0.105258	0.486261
-0.31605	-0.89659
-0.31336	-0.87014
0.283382	0.397638
0.529381	0.889986
0.379381	-0.29250
-0.28622	-0.84721
0.481194	0.913577
-0.12700	-0.63950
0.886314	0.995604
0.340418	0.508226
0.224216	0.622562
0.701736	0.961522
0.871487	0.982324
0.304098	0.661406
0.499836	0.923479
0.022160	-0.36418
-0.21458	-0.69751
0.487439	0.698994
0.052017	0.304254
0.132672	0.082045
0.758689	0.958875
-0.42956	-0.90346
0.391621	0.674476
0.014362	-0.34935
0.214867	0.404239
-0.10458	-0.43173
0.640733	0.974556
-0.29420	-0.76198
0.711375	0.946032
0.289534	0.773893
0.293207	0.508730
0.507221	0.828505
0.071732	-0.34128
1.000000	1.000000
0.158788	0.159244
0.642825	0.932101
-0.31790	-0.82237
0.665513	0.892057
0.432872	0.700138
1.000000	1.000000
-0.20394	-0.75604
