#
# Gaussian-cosines vs MI
#
#
# goe	mi
-0.01215	-5.10089
0.796570	4.040473
0.438298	-1.40222
0.175262	-4.96371
0.193999	-1.76258
0.104563	-4.98980
-0.33539	-4.19195
0.176554	-2.32206
0.434615	0.105642
0.616502	-0.40919
0.383946	-1.54048
0.075514	-6.73754
0.259025	1.300517
0.033961	-1.78077
0.172711	-5.46986
-0.36466	-2.42239
-0.03481	-4.32750
0.066961	-0.49647
-0.21762	-3.58787
0.403794	1.415858
-0.23038	-5.52982
0.332370	-2.87448
0.633066	1.155133
-0.07251	-4.72608
-0.43962	-5.05591
0.198497	-3.02326
0.478433	1.066105
0.146690	-1.87005
0.422086	-1.12550
0.050708	-1.25719
-0.18965	-2.62619
-0.00270	-0.70936
-0.02374	-3.86590
-0.21783	-2.76871
-0.13160	-2.06401
-0.44758	-6.06590
0.312232	1.052338
0.051762	-0.37447
0.214282	-7.05397
-0.17374	-4.49705
0.130472	  -inf.0
-0.38594	-3.27361
-0.10908	-5.70860
-0.27967	-2.97530
-0.20323	-10.4951
0.685657	1.212228
0.177268	-0.26381
-0.16720	0.302535
0.658185	0.608506
0.695963	2.135837
0.271613	-7.92200
0.625977	0.269823
0.549987	1.387223
0.289593	-11.8025
-0.21603	-2.99934
0.047693	-6.62939
0.448310	0.504224
0.237481	-3.69214
0.319590	-3.49605
0.189951	0.861742
0.781352	2.271626
-0.23037	-3.18994
-0.15981	-0.61518
0.030476	-4.92997
-0.04596	-1.78383
0.096360	-7.81492
-0.32030	-5.48541
-0.12611	-3.36022
0.051967	-8.45259
0.623265	2.478403
0.522916	0.511687
0.166781	-2.06373
-0.28754	-3.84962
0.318023	-4.42609
0.512818	-0.63519
0.791057	0.644052
0.610292	0.226573
0.721191	0.246022
0.296624	-6.00094
0.860382	1.580399
0.625945	-0.54848
-0.26627	-3.77410
0.476245	-0.32002
-0.35953	-4.57092
0.260186	-2.87604
0.609941	2.444080
-0.25844	-4.13949
0.102407	-1.93238
-0.08177	-4.36977
0.018151	-0.74732
0.764225	0.194634
-0.16230	-2.40072
0.430246	-1.33877
-0.09932	-4.20660
0.706711	1.570167
0.186216	-2.81748
-0.14508	-11.7280
-0.17941	-1.84214
0.055987	-9.21301
0.540647	-10.1294
-0.05787	-5.18088
0.451943	1.494101
0.039895	-3.16371
-0.32504	-7.40377
-0.36419	-2.84581
0.293556	-0.52095
0.314532	-0.80138
0.074381	-4.02737
-0.10031	-1.39507
0.224514	-0.37404
0.266612	  -inf.0
0.782271	0.359886
0.812795	3.001943
-0.03986	-5.11516
0.120339	-0.28151
0.608222	1.248793
0.640047	0.998223
0.578058	-0.56435
0.695735	1.089557
-0.07214	-4.21189
0.107481	-0.10293
0.729994	-0.06326
0.734272	1.722420
-0.29533	-2.10969
0.393185	0.964298
0.283024	-6.65332
-0.30138	-2.26193
1.000000	5.278202
0.522912	-0.15873
0.282491	-0.72676
0.215866	-2.92323
-0.19148	-4.48178
-0.18705	-6.38335
-0.19825	-11.6317
-0.15666	-2.16849
0.041419	-3.22539
-0.11114	-2.90189
-0.34198	-6.29409
0.699778	1.875225
-0.26435	-2.64331
0.373536	-0.64715
0.591424	-0.38658
0.694551	1.788944
0.468209	0.711025
0.751073	2.451743
-0.34841	-9.13590
-0.20520	-3.63364
0.182829	-1.41076
0.442264	-5.67267
0.493523	-3.89339
-0.11705	  -inf.0
-0.17463	-2.45979
0.545223	0.456931
0.201207	-2.94004
-0.38756	-6.82944
0.029380	  -inf.0
0.622187	0.948616
0.025856	  -inf.0
0.662934	3.158821
0.491999	0.624830
0.523801	1.198407
-0.18334	-2.26617
0.200495	-4.27639
     1.0	5.710981
-0.16114	-3.50805
-0.46716	-7.33938
0.251215	-3.91201
0.007255	-1.35070
-0.10366	-5.56305
-0.11280	-3.94710
-0.09812	-2.16704
-0.35542	-3.97430
0.662293	2.775258
0.319275	1.678307
-0.23055	-6.46191
-0.20747	-0.44468
-0.30997	-4.05554
0.475267	0.044358
0.472070	0.357687
0.395130	-0.49373
-0.46312	-2.47588
-0.08775	-0.68746
0.054477	-9.08681
-0.23192	-3.23276
0.102532	-13.8409
0.278434	-1.49512
-0.42998	-3.41029
0.062914	-0.84963
0.622988	0.821773
0.013084	-1.78343
0.250110	-7.87936
0.748949	1.820681
0.528578	2.588649
0.248257	-2.00552
0.274084	-0.54025
0.278392	-0.48066
0.087485	-3.54081
-0.03005	-2.10692
0.140698	-8.53691
-0.08742	-1.56054
0.001407	  -inf.0
0.141233	-7.92276
0.735246	0.188457
0.237004	-5.45358
-0.11761	-3.89791
0.726289	0.851736
0.270615	-1.42212
0.045012	-1.54982
0.802348	3.078455
-0.18208	-2.63192
0.288631	-1.89449
0.051890	-0.85413
0.644963	0.562623
0.564603	0.670539
-0.36865	-5.47364
0.116015	-0.12162
0.703814	1.269622
0.334224	1.161370
-0.23307	-0.85016
0.007623	-2.20603
-0.45735	-2.96572
-0.35308	-2.92253
0.621342	0.899179
-0.01388	-4.47012
0.335570	-0.61771
0.225018	0.110821
0.352631	-3.39551
0.029740	-2.58210
-0.02361	-1.87547
0.527566	-0.58508
0.148233	-2.52473
-0.16201	0.787976
0.147333	-8.15027
0.065459	-5.64604
0.036126	-3.64456
-0.38945	-6.18666
0.166046	2.141553
0.256328	1.854263
0.388814	-3.03051
0.431970	1.358349
-0.28320	-2.93403
0.790731	0.684905
-0.13580	-9.18993
1.000000	6.512941
0.058638	-1.63418
-0.29438	-4.04927
-0.14906	-2.33801
0.684268	1.632217
0.739220	1.400346
-0.17308	-4.98998
-0.18654	-3.74381
0.056205	-2.27932
-0.26472	-10.4810
0.034000	-8.28401
-0.28590	-8.23803
0.041272	  -inf.0
-0.08775	-4.71662
0.118521	-3.71748
0.440045	0.899065
0.260929	-8.29412
0.586993	-0.20502
-0.12777	-1.21920
0.287837	-0.17590
0.285346	-1.57881
0.049124	-2.37844
0.520533	0.164415
-0.08194	-3.97445
0.241044	-4.00282
0.574715	-1.19777
0.279283	1.705096
0.684218	2.505280
0.097336	-0.23426
0.590254	0.484643
-0.45766	-4.83845
-0.26192	-2.83347
0.213957	-0.23506
0.095907	-1.65817
-0.34970	-9.14431
0.023274	0.138647
-0.32977	-4.78102
-0.14577	-4.07363
0.469418	0.302224
0.228070	2.097397
-0.34767	-4.56636
0.343588	-7.67972
0.040562	-4.69265
0.728402	1.573668
0.702278	1.289699
0.382619	-6.03368
-0.36714	-4.09030
0.453306	-0.25917
-0.19449	-3.54529
0.732124	2.333191
0.670846	3.896244
0.423294	-1.85534
-0.36012	-6.05362
-0.28141	-5.41980
0.914292	4.022470
-0.07517	-2.19993
0.490930	-1.77333
0.241141	-2.94337
-0.18885	-0.80201
0.025211	-2.87356
0.060434	  -inf.0
0.616224	0.709760
0.472020	-4.12630
0.137023	-6.29002
-0.33622	-6.04181
0.106374	-0.07054
-0.29352	-5.19890
0.744664	0.604557
0.323933	-0.55601
0.039909	-1.25417
0.377625	-4.48253
-0.10930	-2.08973
0.144677	-1.23129
-0.31572	-4.17787
0.560137	1.039344
0.395302	-2.11301
0.221310	-0.53409
0.023143	-3.19159
0.655128	0.475803
0.352050	-1.53883
0.514347	2.328284
0.009890	-8.49761
-0.24437	-2.38186
0.514424	0.938192
0.151965	-1.65267
0.099356	-1.27402
0.761127	2.209800
0.538242	-4.57927
0.676999	1.535404
-0.10806	-2.56835
-0.16651	-3.40242
-0.24142	-1.84246
0.165627	-1.96752
0.607976	2.034478
0.730981	0.334934
0.190682	-4.35219
-0.05512	  -inf.0
-0.28821	-3.10159
-0.13283	-2.37354
-0.23660	-9.34259
-0.26507	-4.37152
0.168213	-6.73427
0.267308	-2.18317
0.106742	-3.20070
-0.05181	-3.20913
0.788854	0.488461
0.029884	-1.79682
0.255768	-8.24434
0.195232	-0.94187
0.068183	-1.12463
-0.29808	-3.35341
-0.24705	-5.79441
0.257722	-1.73777
0.387470	0.446473
0.544238	-1.22924
-0.12458	-0.16061
-0.21021	-8.32632
-0.07697	-2.41049
0.739482	1.421278
0.366206	0.728250
0.473527	-0.59783
0.680092	0.682793
-0.15808	-4.09415
-0.21238	-3.06343
-0.18789	-1.16903
0.848934	3.058380
-0.15361	-4.87441
0.653569	2.051115
0.157991	-1.83075
-0.10999	-2.28361
0.690479	1.355800
0.607091	0.046699
-0.02877	-1.02553
-0.14631	-8.53004
0.531357	0.715679
-0.43013	-6.56616
-0.31930	-3.07133
0.773154	1.942368
0.062844	-4.27037
-0.29096	-2.20643
0.166307	0.373644
-0.11213	-2.27363
0.100855	-0.23097
-0.47041	-0.39814
-0.01825	-1.29305
0.136295	-4.85104
-0.21615	-11.2847
0.251002	-0.66898
0.487848	-0.67299
-0.52798	-6.11648
-0.02348	-8.90351
0.376242	-3.75872
0.631969	0.239833
0.154279	0.116910
0.215124	-1.54521
-0.02403	  -inf.0
0.563008	-0.09552
-0.19446	-7.92386
0.140644	-2.94281
0.485618	0.539378
-0.01970	-4.64928
0.157504	-2.73763
0.191324	-2.63585
0.240060	1.665890
0.034002	0.063316
-0.09580	  -inf.0
-0.20171	-1.09837
0.662291	0.627732
0.057618	-1.62804
-0.15144	-1.78976
0.189675	-5.00777
0.198393	0.861136
0.236207	-8.41989
0.238427	-6.71765
0.290263	-1.17858
0.294106	-1.02700
0.020423	-0.79974
-0.51944	-4.11514
-0.37572	-3.14203
0.157972	-1.34619
0.518160	-0.10544
-0.04969	  -inf.0
-0.00969	-2.77691
-0.32607	-1.83081
-0.06353	-5.44109
-0.06467	  -inf.0
-0.22281	-2.64469
-0.09993	-8.13614
0.526797	-1.40215
0.595955	1.365519
0.073233	-1.53105
0.297534	-1.66935
0.364293	-1.65020
0.124509	-3.10394
-0.31402	-3.92653
-0.02482	  -inf.0
0.674835	1.085823
-0.13589	-8.99323
0.038016	2.559780
0.539097	-0.22844
0.390762	-8.17071
0.414888	-2.46753
-0.35819	-7.02605
-0.28071	-4.09898
-0.14229	-2.30927
0.262359	1.427226
0.028444	-0.53010
-0.14904	-0.01524
0.700394	0.521821
0.404991	-0.13543
0.661285	-0.02221
-0.07690	-1.32854
0.656741	0.497186
0.661226	-0.43908
0.637355	0.501169
0.650449	-1.20960
0.544456	-0.42126
-0.28392	-4.17854
0.751643	1.600764
0.689299	1.469213
-0.29123	-2.85045
0.104462	-1.27413
0.190823	0.710862
-0.08640	-3.25439
-0.11664	-0.64682
0.349869	-3.38369
-0.30357	-8.11143
-0.24290	-2.00037
0.228020	-3.71152
-0.16874	0.139315
-0.42937	-4.22532
0.693401	1.752828
-0.22846	-2.85379
-0.31978	-6.81084
-0.15172	  -inf.0
-0.19385	-2.05970
0.416152	0.516973
-0.30835	-3.62761
-0.36362	-4.60886
-0.15372	-2.19837
0.372759	-1.16608
0.512954	-0.14854
0.310887	-7.05292
0.130652	0.241558
-0.23676	-2.86822
0.605364	1.844306
0.396154	0.853564
0.527753	2.277720
0.332848	-0.25865
-0.09668	-2.09885
0.486720	0.318820
-0.16486	-2.02184
-0.35016	-2.95426
-0.15347	-1.83003
0.217090	0.358102
-0.14024	-2.42874
-0.04575	-2.20052
-0.40533	-3.68885
-0.00145	-1.09335
0.572395	0.477593
-0.19127	-4.48421
-0.01485	0.275987
0.458752	0.101913
0.059922	-2.43253
-0.21740	-3.13019
0.018604	-0.73733
0.740906	-0.05130
-0.34816	-5.31252
0.145470	-3.20904
1.000000	3.551853
0.600209	0.556211
0.662294	0.365927
-0.18280	-5.72423
0.310645	0.707064
0.241707	1.292224
0.747840	1.654612
0.102828	-7.88130
0.235258	0.901064
0.270577	-0.75000
0.103468	-1.04659
-0.34667	-5.78588
0.349139	-0.23714
0.304870	-1.86694
-0.06295	-0.22514
-0.15204	-2.01199
0.094749	-1.70381
0.459009	-8.22546
0.379216	0.492216
0.676903	2.065075
0.485993	-1.29660
0.749075	3.129954
0.168535	-7.79683
0.085644	-0.95853
0.356850	-12.7470
-0.10630	-10.0488
0.463237	  -inf.0
-0.33996	-2.91514
0.710316	-0.67592
-0.24944	-5.41869
0.085697	-3.22559
0.071226	-3.22857
0.010947	-2.81887
0.245134	-1.32819
0.266170	-4.18158
0.370877	-0.03919
0.533478	2.506004
0.564814	-0.24850
0.331152	-9.52557
-0.31188	-3.09452
0.198718	-1.05525
0.070555	-0.46793
0.311697	-4.06013
-0.25074	-3.58371
-0.31866	-4.94102
0.479158	1.720341
0.515727	0.846459
0.443498	1.651283
-0.17059	-0.52232
0.755125	1.472464
-0.10926	-3.23700
0.268362	0.020515
0.703742	2.592824
-0.21918	-4.05024
-0.21325	0.175773
0.253182	0.397146
-0.31395	-5.57934
0.490556	0.364039
0.653856	2.246546
0.499485	1.417676
0.667787	1.271983
-0.25361	-2.46189
0.778694	1.995081
0.761450	2.438902
0.018077	-3.37310
0.374254	-1.13963
0.733508	-0.03369
-0.32410	-4.19397
-0.25621	-3.28477
-0.19781	-1.62335
-0.15078	-5.05844
-0.31525	-3.29965
-0.09146	-5.15309
-0.03143	-3.33087
-0.28663	-2.23027
0.499942	0.950697
0.198923	-9.06405
0.528462	3.999965
0.212221	-1.07512
0.128325	-1.90261
-0.01465	-2.80147
0.169132	-2.04094
0.699874	0.255728
-0.31543	-6.00682
0.279422	-0.78550
0.597250	-1.59757
-0.33618	-3.93122
0.914122	2.749794
0.151885	0.386141
0.458802	0.134274
0.292711	-3.53336
-0.24195	-4.02820
0.201358	0.034425
-0.32529	-1.28262
0.221947	-0.12317
0.205429	-2.29618
0.027630	-3.51637
0.020387	-6.61876
0.486359	-0.87693
0.244299	-5.58156
0.731045	2.708353
-0.08085	-10.2747
0.058757	-6.08081
0.276374	-3.43188
-0.07413	-1.56168
0.844371	2.089872
0.446007	0.197207
0.701146	0.290601
-0.33657	-12.6723
0.296156	-0.56801
-0.04282	-3.22772
0.128843	-1.46995
0.156965	-2.51535
0.064005	0.345106
0.287849	-1.16801
0.567384	0.748371
0.013582	  -inf.0
0.722149	1.660733
0.121824	-0.47661
0.478102	1.423913
-0.16232	-5.06169
-0.23020	-1.88827
-0.00469	-1.11340
-0.21242	-6.78950
0.247932	0.004227
0.273253	-11.8510
0.150869	-5.23243
-0.36199	-4.20606
0.862752	1.204168
0.619578	2.573544
-0.08610	-1.92529
0.818705	1.210098
0.728502	3.501258
0.035418	-0.82122
0.371815	-8.52769
0.092916	-11.9116
-0.26649	-2.06323
0.627054	-0.68944
0.216259	-0.11844
0.462599	-0.37697
-0.06160	-1.54307
-0.27251	-4.07478
0.362783	-3.53666
0.371467	-4.82684
0.089607	-0.48447
0.212211	-1.69090
0.012266	-0.62913
-0.02083	-0.79321
-0.39121	-2.74941
-0.05415	  -inf.0
0.691315	2.426031
-0.49754	-4.92272
0.051344	-4.53361
0.296734	0.860488
0.730748	2.363684
0.586862	1.710043
-0.24853	-1.69956
-0.04433	-10.9780
0.283320	-3.39104
-0.13230	-0.85007
0.334983	1.209665
0.117275	-2.96404
0.057206	0.404761
0.698463	0.931254
-0.33714	-1.74272
0.635517	2.330889
0.495096	1.336908
0.172753	-1.09070
-0.07821	-3.49215
-0.13339	-10.2053
-0.14999	-2.72420
0.306603	0.729442
0.523303	0.755662
-0.03449	-1.80976
0.599544	-0.08758
0.162660	-0.79594
0.436042	-0.75502
-0.38425	-5.74298
-0.15617	-5.31010
0.518887	-0.03076
0.017626	-2.63110
0.110881	  -inf.0
0.495801	-0.39160
0.291572	-0.37000
-0.43859	-4.35962
0.162355	-5.94542
0.319835	-13.0502
0.091532	-1.03148
0.367095	0.255204
-0.29029	-2.02188
-0.07518	-3.62584
0.012038	-2.37784
0.542982	0.523657
0.821722	1.451342
0.323680	-0.65032
0.377355	0.274849
-0.11357	-13.1787
-0.05336	-3.31955
-0.15605	-6.69822
0.627178	-0.19140
0.464502	3.001348
-0.31336	-6.68506
0.102412	-1.04187
0.557879	0.843600
0.001933	-3.05803
0.029055	-1.24743
-0.03462	-2.13750
0.770770	2.791619
0.323221	-0.59557
0.082078	-4.56582
-0.36698	-3.97358
-0.02093	-0.49108
-0.35715	-2.48354
-0.25071	-7.05193
0.238246	0.658859
0.295505	0.438334
0.451117	-3.57959
0.783692	1.454431
0.027724	-2.20844
-0.05939	-4.45634
-0.02952	  -inf.0
-0.39233	-5.09406
0.212890	-1.58497
0.443649	-6.11972
0.674904	1.429108
0.260689	-6.20362
0.122866	-5.93701
0.724159	0.949075
0.170423	-6.61498
0.426871	-1.56304
-0.21588	-3.29117
0.030753	-2.18577
0.408136	-5.15614
0.177317	-0.14939
0.222647	1.044392
0.016158	-3.39294
0.325201	-6.25309
0.186509	-1.24918
0.743463	1.843069
-0.12526	-10.2782
0.223480	-2.48640
0.636479	1.280841
-0.16386	-2.68716
-0.42052	-3.74572
-0.25980	-1.90213
0.705676	2.043211
0.699495	1.088751
0.281227	-0.64893
0.050803	-2.40135
0.401668	0.558869
0.441272	0.804768
0.545978	0.393346
0.686663	1.191383
-0.08713	  -inf.0
0.842993	3.802294
0.647736	-1.40113
-0.26510	-2.24681
0.279094	0.319002
0.165915	-6.53717
-0.27528	-7.96973
-0.23916	-2.69166
1.000000	3.327429
-0.38428	-1.17429
0.040489	-0.10924
-0.11406	-1.34062
0.171813	-0.68602
-0.07428	-3.61570
-0.29176	-3.59191
0.322361	-6.45961
-0.07707	-5.67280
-0.02496	-2.15475
-0.00513	-13.4899
-0.30374	-6.30250
-0.08137	-8.58356
-0.11336	-3.71795
-0.05392	-2.39632
-0.35234	-2.01456
0.240560	-0.26861
0.834100	2.531021
-0.18544	-4.50356
-0.27396	-3.65955
-0.03837	-12.0752
-0.32656	-6.42089
-0.01376	-9.21084
0.664979	1.954401
0.073314	-1.46748
0.228255	-0.01253
0.489235	-0.37916
0.736318	0.623157
-0.51447	-3.18137
-0.32059	-2.54605
0.420481	0.005332
0.139710	-4.03003
0.005036	  -inf.0
-0.35113	-4.91986
0.632836	2.994257
0.199538	-2.44169
0.323245	-3.64922
0.235746	-0.00882
0.162564	-1.19404
0.552206	0.371385
0.136413	-0.27124
0.209958	-2.93629
-0.36918	-5.91548
0.509819	-5.30218
0.435489	-8.37928
0.745806	2.183307
0.509517	-0.14246
-0.31305	-2.89849
-0.01945	  -inf.0
0.373068	-8.43251
-0.24585	-6.32346
-0.18655	-2.77738
-0.11181	-1.09467
0.033680	1.865305
0.278169	-0.15350
0.321866	0.383603
-0.12507	-6.57653
0.220139	-1.79640
0.209322	-11.1785
0.445781	-0.47014
0.845403	4.329456
-0.35313	-4.28926
-0.25040	-3.30239
0.524161	1.520122
-0.24459	-3.21758
0.377501	0.331055
0.145528	-3.33124
-0.30412	-6.24374
0.742680	2.135048
0.205844	-4.03228
0.646652	-2.45011
0.469132	0.289918
0.435256	-0.02479
-0.09837	-7.87094
0.414823	1.444023
0.011556	-1.32430
0.565981	3.041194
0.122158	0.216119
0.063269	-2.50765
-0.35274	-4.55294
0.699147	1.522159
-0.11840	-2.76874
0.373754	-5.32254
0.176713	-0.27191
0.135352	-1.89994
0.084426	-0.74241
0.202906	-4.28229
-0.27562	-2.62225
0.130708	-0.61226
0.399488	0.486102
0.132796	0.802907
0.317967	-0.15848
0.410943	0.307179
0.065041	0.186463
0.618631	0.335037
0.274630	-0.90287
0.657590	1.064827
-0.28143	-3.49205
0.086591	-0.88478
0.402253	0.433050
0.136210	-1.46052
0.075336	-2.40383
0.399724	-0.25488
0.268848	-0.62070
0.073371	-1.25947
0.427589	-4.69670
0.720656	-0.13898
0.110855	-0.69609
0.318558	1.140492
0.363411	2.143081
0.318884	0.055923
0.187480	-1.58275
0.674508	1.784281
0.226870	-2.02082
0.420383	-1.68139
-0.07431	-5.12192
0.095461	-1.05443
0.410491	-1.05022
0.693773	1.248747
0.449225	0.610195
0.011571	-1.66075
0.180834	-2.16331
0.369696	0.135330
0.288294	0.888955
-0.09436	-1.86386
0.288031	0.082234
0.210182	-1.48854
     1.0	4.411995
0.580972	2.704780
-0.46179	-2.02699
0.267656	-0.03271
-0.21043	-2.30361
0.421809	-0.11760
-0.41665	-7.50484
0.218067	-0.28199
0.457864	-0.50872
-0.18332	-10.6633
-0.20357	-1.15494
0.085924	0.172148
0.290010	0.230669
-0.12109	-2.25342
0.653451	1.142837
0.173054	-2.20064
0.776747	0.872517
0.177471	1.015726
0.267516	-1.30339
-0.19467	1.044726
-0.36210	-4.99529
-0.11259	-8.62552
0.619164	0.937797
0.499051	2.507082
0.828595	2.213584
0.499752	-0.61232
-0.25941	-4.13184
0.240057	-1.91376
-0.08307	-2.49403
0.863729	3.659626
0.766965	3.279959
0.052818	  -inf.0
-0.12425	-1.70814
0.505005	-0.08469
0.440531	  -inf.0
-0.31547	-6.05767
-0.04176	1.039826
-0.29082	-3.01899
0.476889	-0.55552
1.000000	8.471921
0.767810	1.761749
-0.13177	-3.66142
0.125259	0.428876
0.461697	1.110259
0.323681	-1.35674
-0.11179	-0.92043
-0.37974	-4.17991
-0.11511	2.262608
0.720910	3.034160
0.431528	-1.33714
-0.21511	-3.21427
-0.46833	-5.27471
0.431831	-1.19547
-0.30875	-8.09687
0.502169	1.010322
0.741685	0.219960
-0.06546	2.086258
-0.38501	-8.73711
0.449036	-0.48435
-0.07394	-6.65343
0.310079	-1.99907
0.407495	0.361018
0.733055	5.256838
0.359961	0.920473
0.470629	-0.63088
-0.08244	-2.89201
-0.41488	-3.35615
0.382597	1.215866
0.626338	1.973295
-0.09709	-6.70628
1.000000	4.269868
0.109251	-1.74914
-0.11768	-5.77988
0.612602	2.134870
-0.03230	-1.76554
0.010540	-0.94685
0.373073	-0.17927
-0.30721	-1.72357
-0.32305	-7.57188
0.637961	0.938805
0.114249	-1.82841
0.608996	0.600713
0.454514	0.024492
-0.11384	-5.39532
-0.37025	-8.70487
-0.03211	-0.16316
0.435563	-0.88616
0.138746	-5.03555
0.470348	-8.44396
0.620867	-1.16613
0.220965	-11.4820
0.669074	0.976809
0.138857	-0.30987
0.072608	-2.81698
-0.45388	-1.74012
0.479681	-1.97386
-0.40895	-4.47362
-0.13855	-2.02866
0.327467	-8.06673
0.018836	-5.38369
0.444431	0.530469
0.683758	-0.65445
-0.07171	-3.22564
-0.35794	-5.67193
-0.33013	-3.01879
-0.19896	-5.93834
0.695628	4.899226
0.787492	1.316812
0.125661	-7.07675
0.345140	-8.37971
0.192558	  -inf.0
0.210885	-3.98437
0.346194	-4.65940
-0.09090	-5.40788
0.371258	-0.99766
0.601931	  -inf.0
0.116173	-3.74788
0.634377	-0.02151
-0.02108	-2.36254
0.399459	-1.01422
0.626609	3.819917
0.583651	0.226441
0.507397	0.874849
-0.08984	-5.91683
-0.32200	  -inf.0
0.220563	-7.19683
-0.38053	-4.37761
0.307241	-4.95419
0.090536	-2.53023
0.221549	0.161809
0.245446	-3.51093
0.063155	-2.54367
0.042856	-9.45776
0.133771	0.063634
0.611510	1.247219
0.344765	-0.39125
-0.35054	-4.72277
0.115996	-6.69154
-0.49872	-3.73143
0.067159	  -inf.0
0.612829	0.437897
-0.09609	-1.05201
0.674304	-0.13437
0.554377	-1.07167
-0.26458	-6.10837
0.511782	1.458923
0.176975	-3.68098
0.263061	-4.22694
0.378307	-0.94571
0.391293	0.079764
0.825957	0.840819
0.639940	-0.45032
0.180663	-1.26071
0.309801	-2.79787
-0.31252	-13.2295
-0.12182	-0.57973
0.577862	0.757531
0.549341	-11.1650
0.572202	0.459413
0.064868	-12.1102
-0.26335	-2.35903
0.127557	-3.69060
0.241242	-2.77770
-0.08514	-2.22230
0.300933	0.591770
0.622541	-0.14721
0.297432	-4.36831
-0.17479	-2.42622
0.491467	0.625560
0.019877	-5.57019
0.155947	  -inf.0
-0.32601	-3.82724
0.446821	1.807485
-0.21047	-2.72874
0.216042	0.246842
-0.13229	-11.7154
0.170514	-0.74829
0.540607	0.788761
0.445671	-0.85445
0.593961	1.861838
0.241656	-1.14456
0.384916	-6.19465
0.401524	-1.29591
-0.07038	-5.39662
-0.37860	-9.67198
0.138056	-2.23068
-0.21273	-3.35715
0.347969	-10.8252
0.470529	0.052039
0.433749	0.398808
-0.36033	-4.58773
0.173956	-1.35508
0.281535	-0.55123
-0.13775	-8.88160
-0.40756	-6.88777
-0.31446	-1.80056
0.801530	0.940180
0.210628	-1.73047
0.377133	-0.30516
0.426467	-0.42872
0.320734	-1.13096
-0.27906	-4.09058
0.589631	-1.41432
0.504930	-0.64787
0.403243	-1.52959
0.617503	0.398389
-0.34255	-1.55314
0.266513	-1.62798
-0.13686	-4.91437
-0.19016	-2.11415
0.492440	-0.85863
0.718129	-0.64376
-0.23295	-7.88514
-0.04174	-0.13939
-0.27867	-2.07048
-0.17151	-1.26860
0.014976	-0.36924
0.289594	-9.00438
0.327648	-1.34181
0.041012	-0.14843
0.091962	-4.35160
0.707256	2.911973
0.107269	-0.88014
-0.03026	-0.93121
0.094972	-1.12691
-0.24600	-2.07377
0.282096	-5.34592
0.025416	-5.08132
-0.35953	-5.27017
0.641153	0.078187
-0.09176	-2.14358
-0.21495	-6.03084
-0.03899	-1.47604
0.157086	0.153835
0.432585	-8.86212
0.742396	0.164406
0.448130	2.853383
0.681003	-1.25294
0.166146	-3.80173
-0.37637	-6.31987
0.273781	-2.53761
0.181915	0.088735
0.216799	-1.73975
-0.37475	-4.44900
-0.04257	-4.78352
0.178007	  -inf.0
0.615580	-0.90554
0.233531	-1.18334
-0.00597	-2.22254
-0.12298	-1.54965
0.223831	-0.55870
0.510994	0.705709
-0.18506	-1.91212
-0.37990	-4.54651
-0.08209	-4.28438
0.268500	-0.46557
-0.05380	-2.85672
0.011641	-2.06742
0.462007	-0.48930
-0.33393	-2.33678
0.265071	0.455734
0.552669	-1.55146
0.284767	-1.58626
0.473885	0.789778
0.496023	-6.99354
0.552253	1.638655
-0.39654	-3.08469
-0.18472	-0.26483
-0.02279	-5.42935
1.000000	4.547890
0.696366	4.184495
0.046354	-1.53196
0.064968	-3.96310
-0.05436	  -inf.0
0.153416	-3.48485
-0.17391	-3.03790
0.413459	-5.51355
-0.01734	-6.44177
0.388304	-5.18528
0.297747	-2.69147
0.037355	-1.77567
0.032136	-4.42092
0.675142	1.499605
0.438460	-0.64428
0.403468	-2.70460
0.261263	-1.07207
0.131375	-5.01101
0.085428	-1.22528
0.351779	0.633921
-0.27946	-3.66652
0.531913	-0.78736
0.539529	0.126541
-0.19502	-3.85698
-0.24215	-2.99990
0.535722	1.597874
0.205011	0.031369
0.329671	-6.27884
0.575033	-0.02295
0.447414	0.540864
-0.45231	-2.05926
0.669383	3.134459
0.550798	0.497922
0.186448	-8.21368
0.465828	2.982924
-0.19868	-1.05390
-0.11989	-9.01415
0.330696	-0.76132
0.149937	-2.42023
0.699437	1.853209
0.448802	0.938938
-0.37247	-7.64137
-0.13647	-11.1587
0.099795	-0.11107
-0.28912	-1.99353
0.495476	1.639883
0.758546	0.664199
0.277668	-1.21739
-0.31062	-2.92561
0.173240	-3.36102
0.358957	-0.42491
-0.18638	  -inf.0
0.008354	-4.64713
-0.07227	-3.54208
-0.36831	-6.27971
0.473486	-0.84126
0.001469	-6.01357
0.391615	-1.29733
0.480806	-0.10718
-0.16669	-3.11916
0.217410	1.838797
0.416439	3.210645
0.636380	0.977947
0.171875	-8.84454
0.330498	-2.23062
