#
# MI and Cosines
#
#
# mi	rmi	cos-mi	cos-rmi
-0.81711	-0.26708	0.128507	-0.03099
-0.43552	1.315363	0.058677	-0.01611
-11.5898	-10.5456	0.045484	-0.17363
-0.07618	0.206494	0.296033	0.108420
-0.98809	2.597612	0.041221	0.171423
-3.12076	-0.19177	-0.07990	0.090542
-4.86314	-2.40020	-0.18712	-0.32232
-9.42778	-7.59612	-0.22527	-0.61835
-0.27825	0.450310	0.245688	0.068391
1.082231	2.467275	0.365079	0.541546
1.405929	4.386335	0.531670	0.740248
0.182033	2.398356	0.423827	0.534136
-1.66366	0.618749	0.187718	0.205055
-2.19014	0.986204	0.218592	0.534007
-1.44170	0.878665	0.160293	0.196736
-1.51590	0.294567	0.312390	0.458128
-1.74169	1.074730	0.127611	0.410735
-1.60654	1.189686	0.131469	0.183175
7.130198	9.054630	1.000000	1.000000
0.386133	3.095807	0.147136	0.116940
-0.28504	2.222110	0.398379	0.686769
-1.52003	1.821078	0.260202	0.520922
-0.38713	0.822494	0.334380	0.453892
1.074242	3.098578	0.650363	0.814318
-1.53328	-0.84326	0.262105	0.206880
-2.03400	-0.13280	0.271483	0.545826
-0.31218	2.285231	0.372137	0.571870
0.247420	2.262585	0.457892	0.718065
-1.75775	-0.66034	0.139173	0.176124
0.411222	2.545383	0.612936	0.784578
0.024786	1.778527	0.326072	0.496124
0.343545	3.138460	0.149434	0.137187
0.051753	2.742489	0.494257	0.696817
-0.72302	2.466574	0.382068	0.603826
0.488400	3.202186	0.596850	0.787286
-1.49856	-0.44856	0.145144	-0.01651
-1.05037	2.479606	0.245772	0.443950
0.350044	1.353435	0.356446	0.385834
-1.45863	1.670217	0.292154	0.234598
1.154803	2.534917	0.632674	0.727538
6.545987	7.681319	0.542439	0.507796
-0.22217	2.594051	0.481880	0.677304
1.490823	2.526914	0.325541	0.459954
-2.17277	0.340582	0.162504	0.462391
-2.39592	-0.87581	0.067214	-0.06780
-1.92226	0.571281	0.119199	0.391836
0.857782	2.618231	0.774006	0.703002
1.358807	1.617211	0.313191	0.030314
-2.18898	-0.33081	0.185880	0.455055
-1.16887	0.060169	0.282225	0.430416
-1.13815	0.320339	0.165734	0.310479
0.735254	2.593226	0.518703	0.692307
-0.81264	1.533794	0.415515	0.645803
1.315478	3.184951	0.308691	0.524941
0.422541	2.141604	0.496661	0.711960
-2.89506	-0.18260	0.190781	0.487655
1.130496	3.832339	0.509826	0.683868
-0.07402	2.169851	0.403131	0.470912
0.172474	2.425837	0.437200	0.709589
-0.25803	1.125077	0.294664	0.234725
-1.66274	-0.12311	0.127778	0.037337
-2.34192	0.260995	0.070856	0.365635
0.783937	2.489261	0.728253	0.872601
0.164580	2.135373	0.447866	0.686842
-1.84439	-0.55639	0.091554	0.008514
-0.63658	1.735450	0.442293	0.695582
0.353556	2.811399	0.530532	0.755360
5.118258	6.753860	0.685854	0.817794
2.715808	3.986588	0.591824	0.759766
0.510472	1.944377	0.541067	0.707388
-0.46243	2.021875	0.444821	0.704942
-0.40477	1.330917	0.341753	0.626635
1.220769	3.588738	0.422902	0.607683
0.753146	1.999027	0.416591	0.387031
1.002123	4.496449	0.598273	0.799669
-0.95859	2.059425	0.287029	0.564934
-4.13914	-3.30495	0.022897	-0.22255
1.210562	3.961666	0.116746	0.122707
-0.92913	0.828404	0.178983	0.111358
-1.04554	1.640616	0.301077	0.619626
-1.41900	0.682119	0.346172	0.470719
0.800390	2.753046	0.635348	0.798773
0.883299	4.098055	0.614338	0.802382
-1.18846	0.983808	0.276542	0.341931
-1.12584	0.701447	0.146824	0.090988
0.018549	2.407154	0.472335	0.717128
1.545283	3.388146	0.316915	0.550695
3.391199	5.233242	0.715328	0.849061
0.795719	1.487167	0.480809	0.419219
-1.71655	-0.09549	0.163480	0.100078
-1.31062	1.214901	0.256052	0.467298
6.932945	7.763536	0.561484	0.588092
1.536630	2.234118	0.555456	0.495387
-1.00923	-0.17638	0.311144	0.380753
-0.13726	2.146750	0.460825	0.689554
0.167170	1.464134	0.210331	0.173110
1.214965	3.360789	0.488246	0.637650
0.436809	2.420387	0.443531	0.695907
-2.27447	-0.34366	0.115125	0.095314
0.665782	2.259722	0.634126	0.783177
-0.65615	1.089412	0.448172	0.628791
-1.36809	0.548502	0.246044	0.367705
1.000509	2.604673	0.570849	0.719004
-0.96811	0.550837	0.289412	0.313781
-0.05994	2.058558	0.428964	0.600306
0.990979	3.053602	0.646416	0.799464
-2.06189	-0.50348	0.290013	0.377325
-1.89716	1.222058	0.179329	0.419822
-0.85415	-0.04747	0.315643	0.305093
-1.78924	1.652958	0.115293	0.488858
0.752894	1.989452	0.271433	0.118242
-0.48140	1.302621	0.285734	0.296123
1.010739	3.399412	0.683357	0.832293
-0.17733	3.734688	0.357274	0.508564
0.508854	1.707066	0.554299	0.678196
0.630267	3.356378	0.367516	0.487456
0.127514	2.943328	0.394214	0.696235
0.589123	2.582186	0.377730	0.563113
-3.64193	-3.31185	-0.21902	-0.41869
-0.20125	2.635705	-0.00798	0.169694
-7.42729	-5.74426	-0.22615	-0.42056
-0.72867	1.762407	-0.08867	-0.07297
-9.28841	-6.91010	-0.26976	-0.56549
-10.0520	-8.19176	-0.23596	-0.46923
-5.71109	-2.58184	-0.16318	-0.39172
-1.26943	0.675251	-0.07683	-0.01418
0.309541	2.606426	-0.03998	0.079312
0.763036	2.731008	0.337085	0.550649
-7.62126	-4.49777	-0.21371	-0.35102
-7.67863	-5.36099	-0.21165	-0.43327
-0.87421	3.097124	-0.01504	0.249293
-11.4621	-10.3705	-0.25389	-0.43837
-4.12566	-1.37643	-0.12423	-0.28285
-9.56547	-8.37248	-0.27659	-0.42709
-4.74515	-3.10200	-0.21618	-0.14664
-3.83768	-1.15920	-0.20380	-0.19964
-6.24732	-3.68540	-0.22753	-0.49052
-1.33333	0.708552	0.256721	0.269637
-1.06299	1.272270	0.261269	0.512324
0.143742	1.865254	0.333079	0.448518
1.541607	3.562264	0.110093	0.090192
-4.51649	-3.28887	-0.19923	-0.44276
1.219449	2.001791	0.082699	-0.10410
1.603243	3.586438	0.097697	0.032207
-11.0080	-10.0472	-0.11407	-0.30591
-4.15115	-1.42539	-0.20235	-0.43280
-1.89276	-0.97269	0.265555	0.087041
-0.37955	3.332096	0.358307	0.679537
  -inf.0	  -inf.0	-0.16216	-0.37618
-6.55809	-4.60440	-0.16501	-0.54516
-1.15337	0.322238	0.002932	0.247160
-0.48545	3.332567	0.149477	0.378383
-5.29433	-3.89834	-0.11689	-0.15962
-1.07735	-0.72132	0.429957	0.349888
0.492538	3.490155	0.275623	0.192575
-0.27146	1.763335	0.434726	0.345797
-1.29777	1.799114	0.203587	0.334593
-1.26357	2.461439	0.489128	0.544302
-0.76185	1.863686	0.412349	0.426604
-11.2311	-9.28132	0.479104	0.195909
-1.34452	2.369706	0.694897	0.492519
-3.74945	-0.65669	0.431081	0.146416
-2.75906	0.489123	0.598759	0.343078
1.659372	3.173177	0.723088	0.696313
-3.02334	-0.85305	-0.30128	-0.30078
-5.19876	-2.85563	-0.40283	-0.29002
2.751487	5.857090	0.894962	0.871782
2.105478	4.701183	0.640609	0.591663
2.281245	4.907213	0.853329	0.825373
3.360240	6.855157	1.000000	1.000000
-0.27686	3.849494	0.672103	0.476457
-2.51375	-0.51888	0.206932	0.235693
-4.68612	-1.87654	-0.16573	-0.09572
-1.16161	1.524833	-0.16443	-0.17329
0.651562	4.034218	0.701805	0.549549
-4.55479	-0.94706	-0.34767	-0.24883
-1.98303	0.817376	0.006405	0.084627
1.596915	3.479565	0.556654	0.547095
1.299765	4.219169	0.458643	0.341218
3.288514	6.868671	0.960414	0.956880
2.300540	5.776519	0.698041	0.548438
2.090378	6.405601	0.833608	0.694334
1.903559	6.125253	0.642097	0.381012
-0.39158	1.397055	0.445482	0.481597
0.660425	2.354889	0.568539	0.604886
1.855713	4.221524	0.549156	0.527965
-6.29340	-2.99481	-0.21621	-0.31108
0.755740	3.061094	0.817579	0.758478
-3.56358	-1.62022	-0.16821	-0.07196
0.943709	1.987356	0.715197	0.695358
-7.65981	-5.01640	-0.29368	-0.34028
-5.01828	-1.70121	-0.01407	-0.19232
-5.28898	-1.51601	-0.02216	-0.10223
1.868128	3.218969	0.740484	0.683129
-1.22053	1.023196	0.496908	0.438721
1.106145	3.749360	0.397529	0.394146
1.899551	4.928669	0.785204	0.739020
-5.74337	-2.70476	-0.43205	-0.33111
-7.23140	-5.06151	-0.36884	-0.42188
1.647008	3.815355	0.767090	0.776983
1.045538	3.370411	0.795666	0.758256
0.586182	2.659425	0.731383	0.675520
-3.01308	0.144187	-0.32324	-0.28652
1.535967	3.862399	0.834623	0.802034
1.455907	3.537541	0.060078	0.139839
-4.37245	-1.12937	-0.34956	-0.27073
-2.48684	-0.06600	-0.23701	-0.16758
-0.18852	2.030626	0.315938	0.370402
-5.58150	-2.31195	-0.36793	-0.30650
-4.60308	-2.08215	-0.39271	-0.30792
-2.59577	-0.92478	-0.37150	-0.33314
1.308136	3.339259	0.711325	0.742208
0.476730	4.279989	0.613660	0.419488
-5.27813	-3.65869	0.542567	0.339895
-8.14653	-4.67513	-0.38156	-0.38790
1.518102	4.404467	0.647902	0.560313
-1.48725	1.596446	0.050093	0.027268
-1.31635	2.105328	0.013524	0.002712
-0.45110	2.506405	0.682498	0.607728
1.419396	4.031927	0.825674	0.796489
-7.59369	-4.41984	-0.33587	-0.26918
-2.62295	0.004336	-0.24159	-0.15209
-1.17601	0.300683	0.383392	0.445514
-2.09116	0.529808	0.025168	0.077794
1.343964	3.750266	0.804252	0.761080
0.354374	2.621920	0.526423	0.554925
1.442515	4.753277	0.777146	0.642846
1.236305	2.852139	0.290731	0.355445
-7.68346	-4.56367	-0.34557	-0.30119
2.668914	4.439221	0.770910	0.737889
-6.31450	-3.08490	-0.09957	-0.21384
2.126213	3.744299	0.445191	0.524120
0.592415	2.674621	0.640357	0.612215
-5.98234	-2.58482	-0.39412	-0.31862
-6.17539	-3.40656	-0.29468	-0.22760
-0.01581	2.700244	0.755032	0.693929
-1.10694	1.423866	0.222684	0.249064
2.105889	4.807721	0.762243	0.709529
-0.72904	2.725230	0.710795	0.541137
1.687223	3.563990	0.117469	0.255259
2.006205	4.034296	0.204996	0.311733
-0.00301	2.386400	0.316370	0.316554
-3.58509	-1.28090	0.489480	0.409563
-2.01629	0.887453	0.396033	0.291568
-6.73205	-3.47163	-0.20217	-0.15189
-5.48233	-2.63446	-0.16674	-0.13299
1.694858	5.599315	0.763162	0.612626
1.306733	3.888837	0.562983	0.531820
1.802214	3.824014	0.767316	0.742031
1.390807	3.106948	0.633537	0.708283
2.234769	4.822988	0.639807	0.628449
2.632149	5.433611	0.848906	0.825549
1.450702	4.962055	0.743182	0.650818
-4.61470	-2.74749	0.019892	-0.15354
-1.43695	-0.32163	0.510882	0.283485
-8.05058	-4.42838	0.304741	0.026473
-9.19319	-6.72492	0.482807	0.211192
-9.26397	-5.98766	0.315823	0.074326
-9.49603	-6.79544	0.390295	0.095538
-9.42299	-6.68236	0.408104	0.124571
-9.03570	-5.71429	0.405005	0.123550
1.460351	4.213566	0.495287	0.427748
-3.93245	-0.02371	0.376654	0.077052
2.181923	6.938504	0.776376	0.615719
-3.35516	0.179308	0.424559	0.136918
-8.32439	-8.70538	-0.09253	-0.02246
-13.1360	-11.1577	0.150650	-0.07699
-7.96733	-5.53893	0.279706	0.109795
-4.60216	-2.09540	0.187629	0.046168
-2.86783	-0.85496	0.509396	0.228322
-4.57835	-1.80991	0.383613	0.176486
-10.5124	-8.76633	0.115816	-0.05470
-8.89709	-5.38609	0.374225	0.110168
  -inf.0	  -inf.0	0.103393	-0.09703
-1.34660	0.914247	0.362028	0.191892
-7.95163	-6.20432	-0.34078	-0.59272
-1.94039	0.949852	-0.04125	0.162671
-6.32847	-3.28282	-0.42633	-0.52198
-10.9379	-8.52348	-0.37576	-0.72169
-2.29702	-0.98575	-0.28327	-0.32238
-0.50535	1.462410	0.569517	0.657556
-1.82141	0.977634	-0.17096	0.131800
1.394517	5.153581	0.599457	0.805806
-4.00445	-1.01136	-0.21772	0.148341
-4.56983	-1.66675	-0.34492	-0.17122
-0.36144	2.031734	-0.04241	0.248582
-2.89578	0.503350	-0.23912	0.230077
-3.62891	-1.20547	-0.34039	-0.22934
-6.28300	-2.99061	-0.34541	-0.26711
2.903747	5.993609	1.000000	1.000000
-0.27216	1.520177	0.214474	0.380328
0.327231	2.934283	0.558001	0.779621
-2.47009	-1.19735	-0.07261	-0.03692
0.202463	2.607283	0.173597	0.525587
1.266609	4.671806	0.813583	0.924476
0.005516	2.603397	0.406772	0.728574
-0.78436	1.552097	0.054870	0.340373
-1.92516	-0.46770	0.028516	0.156016
-0.08132	3.215182	0.557960	0.803744
-5.18753	-3.55481	-0.30936	-0.35307
-5.49942	-1.38672	-0.20307	0.165318
-2.11352	1.905646	-0.09412	0.496210
-1.76141	-0.26948	-0.10718	-0.05328
-2.57252	-0.96035	-0.17980	-0.08373
-1.34709	0.615741	0.041984	0.351795
-2.73302	-0.56974	0.027451	0.234300
-1.93411	1.464826	-0.13070	0.339579
0.795001	2.413808	0.568537	0.603472
0.634269	3.730340	0.568845	0.746913
-4.53798	-2.43515	-0.36202	-0.39356
0.183824	2.574931	0.177307	0.521298
1.360493	4.436746	0.502442	0.662697
1.026752	3.700977	0.698878	0.853810
-3.63419	-2.79307	-0.26184	-0.39432
1.315609	4.112232	0.831250	0.928753
0.607770	2.921388	0.442719	0.667476
-3.87521	-2.72690	-0.29489	-0.40077
-1.09313	0.948068	-0.02599	0.206927
-0.53329	1.907401	0.150972	0.512504
0.116467	2.086134	0.472545	0.711466
-0.22303	2.706121	0.143800	0.542079
-0.09187	2.360314	0.566818	0.686717
-2.08464	1.210535	-0.07715	0.364565
0.068320	3.112765	0.188493	0.619912
-2.58747	0.239120	-0.21914	0.025809
0.565973	3.402052	0.764929	0.895312
0.241786	2.209147	0.589246	0.637262
-3.45721	-1.49139	-0.27893	-0.18427
0.257695	3.443322	0.394554	0.608952
0.688057	3.241566	0.712394	0.847822
-3.32996	-1.45924	-0.28482	-0.26816
0.623939	4.043045	0.396420	0.725768
-3.97252	-1.84861	-0.33218	-0.32101
-0.85822	1.020892	0.376500	0.607455
0.186980	3.227538	0.757508	0.892764
-0.86098	1.155643	0.119771	0.476535
0.811214	3.129614	0.757327	0.862100
-2.51167	-0.68308	-0.22007	-0.07041
-1.96370	1.637033	-0.10088	0.405625
-3.77141	-2.35450	-0.22862	-0.41478
0.797605	2.459674	0.213922	0.442137
1.077928	4.346800	0.718038	0.872867
0.110082	3.907553	0.530110	0.804962
0.348259	3.229432	0.357754	0.669179
-0.18638	3.032766	0.400738	0.731322
-5.01835	-0.90624	-0.31299	-0.05739
-2.64371	0.111272	-0.20630	0.008863
-4.48485	-2.07484	-0.32967	-0.26784
0.885376	3.856697	0.748543	0.887917
0.309423	2.734181	0.655759	0.823140
0.702150	1.976315	0.115374	0.139698
0.964499	3.637519	0.768851	0.888344
1.633026	4.550291	0.815398	0.909393
0.755989	3.622710	0.555289	0.762155
-0.83505	1.775045	-0.12018	0.184474
0.442344	3.637335	0.803941	0.915810
0.352047	2.528703	0.393711	0.654435
0.829061	3.157341	0.266049	0.546691
-3.43612	-0.93682	-0.21036	0.074905
-1.49002	0.335541	0.250255	0.561721
0.155978	2.801317	0.594294	0.780232
-1.29845	2.403481	-0.16010	0.244138
-2.79594	-0.97667	-0.26543	-0.28513
-3.55399	-2.04037	-0.16442	-0.04784
-1.76787	0.617817	-0.06410	0.279760
0.078175	3.049564	0.474142	0.730105
-3.84500	-1.24607	-0.27658	-0.12478
-0.77570	1.005226	0.160831	0.433615
-3.81348	-0.50465	-0.21517	0.100534
-13.0938	-11.4291	-0.05574	-0.24106
-5.15843	-2.89269	-0.42556	-0.56671
-10.5906	-7.62955	-0.41688	-0.67773
-12.9723	-10.5294	-0.31094	-0.52055
-5.86692	-2.93866	-0.35771	-0.48040
-3.23275	-0.73469	-0.34337	-0.37528
-7.39300	-3.68103	-0.42158	-0.61605
-3.22389	-0.68578	-0.36934	-0.38284
-8.27993	-4.57372	-0.30911	-0.42166
-5.73877	-2.83842	-0.42372	-0.59870
-4.88465	-0.33060	-0.52648	-0.07081
-1.64787	-2.23139	-0.01748	-0.14797
-0.37402	1.851853	-0.18074	-0.09072
-4.31720	-1.05600	-0.36887	-0.30630
-7.53605	-4.39142	-0.42593	-0.64543
0.179657	2.783029	-0.25352	-0.20730
-13.5884	-12.0449	-0.10228	-0.28297
-10.0685	-6.76003	-0.29871	-0.53788
-2.96348	-1.46069	-0.19550	-0.27355
-12.4897	-11.2880	-0.10064	-0.30769
-8.03248	-5.49608	-0.34144	-0.68786
-2.12348	-1.02578	-0.50110	-0.50462
-2.04705	0.011268	-0.37045	0.032079
-3.83345	-1.73418	-0.22337	-0.01247
0.817239	3.453671	0.688041	0.836309
-2.05053	-0.13619	-0.01554	0.192642
-2.68388	-0.15206	0.198967	0.451933
-10.9491	-6.91793	0.464420	0.106630
-13.9270	-11.3457	0.337525	-0.22745
-2.35797	0.616605	-0.21962	0.218988
1.432295	4.864140	0.460801	0.748769
-2.00622	2.124243	0.065313	0.468592
-0.34613	2.100008	0.600855	0.463266
0.396238	3.193033	0.625836	0.759078
-3.17771	0.752328	-0.11586	0.154176
-2.47250	1.476001	0.093653	0.223478
-1.63646	1.499286	0.090703	0.463946
-0.59978	3.060777	0.695937	0.646363
-2.55427	1.115779	-0.26876	0.235167
1.584298	4.384083	0.773567	0.624547
-2.40136	0.986109	-0.13527	0.250866
-3.45798	0.330729	-0.21458	0.222681
-2.46456	-0.35643	0.492349	0.462093
0.191856	4.134056	0.752709	0.767390
-0.46450	1.937241	0.528683	0.246486
1.433697	4.147341	0.669635	0.514261
-2.70564	1.323321	-0.24031	0.259604
3.618979	6.966470	0.821805	0.652368
-0.43230	3.653411	0.682352	0.665486
-1.33374	1.319497	0.592039	0.334282
1.066951	3.414530	0.706889	0.652285
-0.62143	3.246013	0.499177	0.735253
-3.45864	-0.39881	0.215923	0.074275
-0.64438	4.483950	0.536625	0.681758
0.645908	3.139808	0.752196	0.634237
-6.08387	-2.90114	-0.31047	-0.40892
-4.21858	-2.12238	0.245083	-0.34135
-9.40097	-8.95119	-0.01675	-0.19765
-1.57154	0.021182	0.136401	0.271306
-2.28224	-0.67669	0.217240	0.264960
-2.97534	-1.87968	0.316366	0.391293
1.144493	3.770799	0.537357	0.626848
6.278742	6.773560	1.000000	1.000000
0.373521	2.481196	0.234321	0.395925
2.329264	3.629622	0.666859	0.671083
-2.16905	-2.00911	0.229065	0.281323
-1.11835	0.880631	0.246969	0.405463
-2.82010	-2.50545	0.269579	0.272831
-0.53913	0.126175	0.442366	0.511807
-1.51858	-1.19729	-0.05400	0.074534
-0.79478	1.022233	0.230757	0.370195
-0.68689	0.317365	0.313395	0.435255
-0.31827	1.220287	0.117806	0.324703
1.511847	2.180145	0.457644	0.443726
-1.64523	0.242871	-0.11160	0.080482
-1.30979	0.347426	0.094416	0.295619
0.950528	3.072112	0.373189	0.498040
3.426298	4.145395	0.669743	0.701033
4.601411	6.254573	0.651414	0.721730
-1.13175	0.839600	0.011932	0.246519
0.726317	2.309968	0.285740	0.437749
0.450522	2.261234	0.330431	0.439689
0.332042	1.951785	0.213106	0.379592
-2.14358	-1.87332	0.133724	0.074153
4.100107	4.682264	0.463895	0.459492
1.287466	2.600038	0.540883	0.609343
-0.62846	1.269005	0.111943	0.321001
-0.28236	0.606996	0.470284	0.551515
2.918852	3.762457	0.579214	0.611233
0.779524	3.218513	0.692155	0.695641
-3.27268	-2.75092	0.237025	0.175140
0.487153	0.703244	0.458002	0.446231
-0.67298	1.062978	0.481597	0.526562
-0.32241	0.930754	0.176252	0.330011
-3.01917	0.237365	0.046194	0.187445
-6.86323	-5.01612	-0.19262	-0.33592
-1.33326	1.663584	0.407118	0.460290
  -inf.0	  -inf.0	-0.09701	-0.25736
-3.41155	-1.50366	-0.36444	-0.31542
-4.46450	-0.80561	-0.22706	0.058701
-8.50583	-6.24315	-0.19111	-0.42082
-3.17310	-0.45002	-0.07426	0.295835
3.120697	4.605432	0.506533	0.477327
-3.41109	-2.00306	-0.11540	-0.21218
1.574878	2.673939	0.660503	0.614559
-4.03539	-2.32632	-0.31355	-0.10936
1.433109	5.601006	0.813835	0.829933
-0.45871	1.353162	0.081173	0.367880
1.305480	3.841344	0.637975	0.728815
1.190858	3.430856	0.045379	0.186729
-6.87946	-3.27149	-0.31753	-0.56697
5.332856	8.055763	0.717082	0.625651
-3.04761	-1.06068	0.074422	0.085765
-0.18072	0.394684	0.496306	0.438586
1.932210	3.843057	0.744939	0.701400
-5.32341	-3.79961	-0.38737	-0.33800
-0.81766	1.746633	-0.04189	0.363244
-1.52051	1.909940	0.035690	0.327400
-2.62322	1.091705	0.428112	0.357716
-6.34408	-5.85127	-0.19530	-0.47405
1.706944	2.705293	-0.24341	-0.54952
-12.5363	-11.1504	-0.06930	-0.07992
0.576759	2.855319	0.392407	0.706333
-9.98506	-8.36580	-0.22861	-0.35651
-2.79062	-1.29986	-0.20207	-0.07689
0.410062	0.825865	-0.22192	-0.26436
-2.47785	-0.61700	0.279850	0.147770
1.382138	3.574928	0.611997	0.608263
-4.56165	-2.54660	-0.36809	-0.40666
-7.24792	-5.18932	-0.00056	-0.04282
-5.60090	-4.84646	0.318067	0.259713
-6.73816	-4.27566	-0.28841	-0.31245
0.359721	1.232009	0.697300	0.534840
-2.24000	0.142193	-0.22026	0.078484
-2.57712	0.523368	0.070791	-0.01254
0.474032	3.375412	0.064829	0.401489
-1.22648	1.369934	0.345835	0.616738
-9.28558	-7.87862	0.079397	-0.30769
-2.30607	-0.10475	0.070542	0.033418
-1.55228	1.526459	-0.24960	0.133647
-10.4586	-8.18754	-0.36301	-0.47378
-2.13514	-0.38114	-0.02911	0.304388
-2.16882	-0.87961	0.121349	0.450544
-2.64771	0.637549	-0.26970	0.196771
-0.21870	2.291002	0.558608	0.309097
-0.92380	-2.63435	0.006739	-0.15517
-3.06562	0.206956	-0.05016	-0.20264
1.478227	3.387767	0.733675	0.513576
-1.25974	2.054797	0.370398	0.634052
-1.56311	1.585048	-0.00432	0.368907
-1.79020	0.014333	-0.25499	0.115697
-1.59238	0.751276	0.488125	0.443274
1.610420	3.571716	0.669931	0.554911
-2.19487	-1.57389	-0.01460	-0.15297
-10.7059	-9.89613	0.095867	-0.04598
-2.47308	-1.21912	-0.22346	-0.23017
0.242277	3.367354	0.804938	0.669269
-2.36138	-1.05821	0.525637	0.347919
0.587060	3.377722	0.208394	0.620726
-2.51966	-1.33259	-0.31024	-0.17576
-4.04243	-0.96065	-0.09373	0.014989
-2.18198	1.457156	0.074630	0.245702
0.981782	4.142088	0.462197	0.696212
-0.59308	0.550133	0.004566	0.297104
-2.25127	-2.30444	0.457466	0.321523
-1.14415	1.304509	0.543153	0.503713
-0.14464	2.138685	0.370772	0.647654
-1.12634	0.510583	0.480057	0.323511
-1.16830	1.851223	0.269155	0.377666
-1.44270	-0.25028	0.332001	0.393734
-0.32004	1.956385	0.143814	0.413119
4.698858	8.187456	0.711110	0.520049
0.743684	2.894720	0.235535	0.557666
1.953617	2.308411	0.600237	0.536850
-8.34608	-4.99891	0.474755	0.134160
-3.35769	-0.46153	0.402203	0.177622
-9.80881	-8.94759	0.418429	0.188891
1.446195	3.463184	0.812763	0.760884
-1.71423	-0.37776	-0.06901	-0.11869
-0.31185	0.259524	0.487883	0.460320
-3.67052	-1.26010	-0.09835	-0.10232
0.930965	2.007707	0.520787	0.502856
0.613062	1.890257	0.558134	0.500109
0.266777	1.346509	0.743073	0.712968
0.588808	3.303451	0.650123	0.423287
-5.63308	-3.25029	-0.39876	-0.38743
-6.07081	-3.83392	-0.19623	-0.09001
-4.68659	-3.14710	-0.34044	-0.35604
3.158801	5.380947	0.890793	0.755015
-4.69289	-2.66171	-0.32839	-0.28917
-0.74244	0.981569	0.607316	0.523751
2.477296	4.842954	0.753842	0.624788
-2.10600	-0.02070	-0.04947	-0.05964
-8.34136	-5.80778	0.230440	0.015077
-4.93614	-4.62058	0.086020	-0.09669
-2.32811	1.186529	0.197522	0.017640
-4.50011	-2.22523	-0.35292	-0.31233
-1.67119	-0.14212	0.321996	0.391622
-11.1877	-9.57240	-0.33443	-0.20010
-8.36680	-7.17232	-0.04731	-0.25623
-0.36393	0.772069	0.333641	0.455296
-1.46082	0.681303	0.242746	0.298516
0.774544	2.687382	0.423186	0.664481
-4.60864	-2.11104	-0.36989	-0.47491
-0.49925	1.569022	0.434129	0.660311
-8.07023	-7.20086	0.138085	-0.25575
-0.15410	2.766082	0.461688	0.494661
0.331961	0.799745	0.582492	0.481313
-1.18196	2.240655	0.349073	0.125117
  -inf.0	  -inf.0	0.288845	0.234646
-6.87842	-7.18992	-0.09489	-0.11965
-3.25200	-1.91529	0.115495	0.009390
-6.53691	-4.08014	-0.04604	-0.35057
1.043553	2.641355	0.595396	0.670598
2.131250	5.504939	0.760254	0.892141
-6.78997	-6.47281	0.219060	0.239020
-5.14339	-3.29431	-0.29453	-0.41096
-5.27020	-2.86532	-0.31032	-0.24406
  -inf.0	  -inf.0	0.148373	-0.09888
-6.74078	-4.41464	0.210948	0.021886
0.614073	1.982407	0.628362	0.653027
0.349753	3.344076	0.596245	0.619298
1.029855	1.617181	0.642208	0.591123
-3.64574	-2.47109	-0.38493	-0.33322
-3.23059	-1.15937	-0.07246	0.079147
-2.78886	-0.81860	-0.26873	-0.02215
1.754726	1.878196	0.544784	0.372247
-0.12771	1.891896	0.431309	0.500182
0.023934	1.053056	0.440370	0.503745
-2.38236	-0.85370	-0.10337	0.095074
1.354878	2.346654	0.671876	0.687883
1.381621	3.957509	0.723689	0.742761
0.443196	1.758602	0.565512	0.539721
0.131472	3.218741	0.526895	0.631695
2.185315	3.570475	0.656238	0.644704
