#
# Observation-Count Rank words vs. self-MI
#
#
# rank	word	count	self-mi	support
18905	CANADIAN	11	29.165	5
18906	GOOD	11	27.600	5
18907	abstract	11	21.782	5
18908	chopped	11	28.278	5
18909	c’est	11	29.165	5
18910	Eph	11	4.4360	5
18911	rout	11	4.1998	5
18912	that...\\\\\\\	11	15.467	5
18913	retort	11	27.469	5
18914	Whence	11	12.731	5
18915	Wyss	11	29.165	5
18916	Treatise	11	29.165	5
18917	Heat	11	4.4363	5
18918	hostel	11	29.165	5
18919	Beach	11	28.194	5
18920	Duelling	11	28.736	5
18921	posting	11	29.165	5
18922	fireplace	11	9.1966	5
18923	Value	11	29.165	5
18924	bad,\\\\\\\\\\\\\\\	11	19.711	5
18925	braced	11	15.752	5
18926	fangs	11	29.165	5
18927	Danes	11	3.9496	5
18928	sherbet	11	21.485	5
18929	1900w	11	4.3003	5
18930	Artists	11	5.6034	5
18931	curves	11	28.544	5
18932	insensible	11	29.165	5
18933	Surgeon	11	28.364	5
18934	way!\\\\\\\\\\\\\\\	11	12.168	5
18935	Legate	11	29.165	5
18936	lends	11	29.165	5
18937	journeys	11	28.278	5
18938	Blot	11	23.268	5
18939	tread	11	5.3692	5
18940	philosophic	11	18.919	5
18941	Greenwich	11	4.4363	5
18942	Napoli	11	27.343	5
18943	grove	11	5.3694	5
18944	Peg	11	13.512	5
18945	amply	11	22.267	5
18946	foresee	11	29.165	5
18947	swore	11	21.995	5
18948	computing	11	29.165	5
18949	Paratonnerres	11	29.165	5
18950	turtle	11	29.165	5
18951	spruce	11	29.165	5
18952	mechanism	11	4.1998	5
18953	sane	11	13.458	5
18954	peeled	11	29.165	5
18955	disregarded	11	27.809	5
18956	PUBLIC	11	29.165	5
18957	mouthed	11	29.165	5
18958	Kili	11	9.4642	5
18959	commissary	11	29.165	5
18960	mine.\\\\\\\	11	11.554	5
18961	Ferguson	11	13.811	5
18962	congratulations	11	29.165	5
18963	oo	11	9.1259	5
18964	Flat	11	29.165	5
18965	VILLAGE	11	26.997	5
18966	soothingly	11	12.958	5
18967	484	11	7.8618	5
18968	agreeing	11	29.165	5
18969	Unwin	11	17.870	5
18970	Consul	11	25.737	5
18971	communion	11	26.787	5
18972	surrenders	11	29.165	5
18973	Jarvis	11	9.5788	5
18974	=Alderman	11	24.173	5
18975	Breton	11	9.1208	5
18976	Removal	11	4.4349	5
18977	today?\\\\\\\	11	13.300	5
18978	incensed	11	29.165	5
18979	Niort	11	29.165	5
18980	Friar	11	20.304	5
18981	adieu	11	28.544	5
18982	CHRIST	11	29.165	5
18983	Inst	11	29.165	5
18984	neglects	11	11.284	5
18985	Telegraph	11	5.6047	5
18986	embraces	11	5.2393	5
18987	stray	11	21.818	5
18988	wary	11	27.223	5
18989	growl	11	14.601	5
18990	wildness	11	29.165	5
18991	Semendria	11	29.165	5
18992	emphatically	11	16.961	5
18993	longs	11	29.165	5
18994	Courage	11	4.4052	5
18995	Lucía	11	16.546	5
18996	DELANY	11	29.165	5
18997	Clew	11	29.165	5
18998	Prime	11	26.997	5
18999	spheres	11	27.108	5
19000	STAR	11	29.165	5
19001	portals	11	5.3684	5
19002	mutes	11	18.693	5
19003	1826	11	14.274	5
19004	approving	11	27.600	5
19005	flee	11	11.529	5
19006	1889	11	12.619	5
19007	cushions	11	28.544	5
19008	intellect	11	10.880	5
19009	Yea	11	13.785	5
19010	tomorrow.\\\\\\\	11	11.946	5
19011	1772	11	4.4181	5
19012	Puck	11	29.165	5
19013	Contract	11	29.165	5
19014	Phœbe	11	13.349	5
19015	superseded	11	25.374	5
19016	sighting	11	29.165	5
19017	1607	11	5.6002	5
19018	539	11	15.124	5
19019	reservation	11	29.165	5
19020	xxiv	11	22.579	5
19021	Vestiges	11	14.598	5
19022	Isnik	11	29.165	5
19023	forefinger	11	28.544	5
19024	PLANT	11	29.165	5
19025	overtures	11	29.165	5
19026	540	11	16.479	5
19027	first.\\\\\\\\\\\\\\\	11	13.658	4
19028	Draft	11	12.971	4
19029	Middelburg	11	28.854	4
19030	BUILDINGS	11	28.599	4
19031	on?\\\\\\\\\\\\\\\	11	17.134	4
19032	locomotive	11	28.764	4
19033	him?\\\	11	13.298	4
19034	timidly	11	14.330	4
19035	Berea	11	28.599	4
19036	HAPPY	11	28.854	4
19037	Gaelic	11	24.658	4
19038	MAJORCA	11	22.797	4
19039	ARTHUR	11	28.282	4
19040	Phelps	11	24.599	4
19041	¶	11	24.739	4
19042	skip	11	26.886	4
19043	Colour	11	28.764	4
19044	Draw	11	28.764	4
19045	\\\\\\\"Call	11	4.6239	4
19046	matter.\	11	11.039	4
19047	Garth	11	15.089	4
19048	1834	11	4.8363	4
19049	HAS	11	28.599	4
19050	Archery	11	8.0626	4
19051	Dost	11	24.191	4
19052	Pomp	11	27.508	4
19053	Bn	11	24.415	4
19054	\\\"Mrs	11	3.8754	4
19055	Uniform	11	27.455	4
19056	instruct	11	28.764	4
19057	way,\	11	13.210	4
19058	Compound	11	28.764	4
19059	Hail	11	12.079	4
19060	hopefully	11	14.523	4
19061	in!\\\\\\\\\\\\\\\	11	20.338	4
19062	FOSTER	11	28.854	4
19063	ceded	11	28.599	4
19064	H’m	11	12.247	4
19065	tailor	11	11.128	4
19066	COMPLETE	11	28.434	4
19067	Ombric	11	7.3239	4
19068	Ireland.\	11	11.832	4
19069	stay.\\\\\\\	11	10.983	4
19070	 Do	11	5.0000	4
19071	Notre	11	28.166	4
19072	will,\\\\\\\	11	12.437	4
19073	MARTIN	11	28.764	4
19074	Dom	11	28.138	4
19075	Swan’s	11	26.395	4
19076	\\\\\\\\\\\\\\\"that's	11	5.0163	4
19077	man.\\\	11	12.282	4
19078	Meaning	11	15.742	4
19079	Prompt	11	15.165	4
19080	\\\\\\\\\\\\\\\"Hold	11	4.9878	4
19081	\\\\\\\\\\\\\\\"'It	11	6.1218	4
19082	ROOMS	11	28.764	4
19083	aide	11	28.764	4
19084	remembrance	11	3.4292	4
19085	Passage	11	28.599	4
19086	advent	11	3.2916	4
19087	LIII	11	6.3048	4
19088	be,\	11	12.301	4
19089	ADVERTISING	11	28.434	4
19090	brandy	11	23.137	4
19091	persecuted	11	28.303	4
19092	Defence	11	28.434	4
19093	Wise	11	28.764	4
19094	devil!\\\\\\\\\\\\\\\	11	10.489	4
19095	Cromwell	11	20.381	4
19096	Ivory	11	28.764	4
19097	gulped	11	14.868	4
19098	Funny	11	3.9758	4
19099	come,\\\\\\\\\\\\\\\	11	14.335	4
19100	TWENTY	11	28.764	4
19101	SEC	11	28.764	4
19102	JOSÈ	11	28.854	4
19103	Spa	11	28.764	4
19104	Librarian	11	28.854	4
19105	PAID	11	28.599	4
19106	xlii	11	20.259	4
19107	before.\\\\\\\	11	15.498	4
19108	bud	11	28.764	4
19109	\"Be	11	5.0909	4
19110	Hague	11	15.469	4
19111	brother?\\\\\\\	11	14.503	4
19112	PUBLISHING	11	28.764	4
19113	DANIEL	11	6.1710	4
19114	1,100	11	11.725	4
19115	click	11	28.764	4
19116	they?\	11	17.165	4
19117	McDowell	11	20.299	4
19118	\\\\\\\"Much	11	3.9716	4
19119	HALF	11	28.599	4
19120	TALES	11	28.599	4
19121	Ezra	11	28.138	4
19122	Archibald	11	28.599	4
19123	ago,\\\\\\\	11	20.161	4
19124	761	11	20.943	4
19125	HISTORICAL	11	28.599	4
19126	5_l	11	9.3841	4
19127	pence	11	28.138	4
19128	Ogg	11	26.886	4
19129	SCOUTS	11	28.764	4
19130	\"None	11	3.7334	4
19131	\\\\\\\"Make	11	3.9731	4
19132	Shoemaker	11	10.191	4
19133	ALFRED	11	13.920	4
19134	Pilgrim	11	18.620	4
19135	kind.\\\\\\\\\\\\\\\	11	11.609	4
19136	Balloon	11	28.764	4
19137	father?\\\\\\\	11	9.8807	4
19138	understand.\\\\\\\\\\\\\\\	11	14.241	4
19139	subscriptions	11	28.599	4
19140	CAMERA	11	28.599	4
19141	earth.\	11	11.488	4
19142	scars	11	28.764	4
19143	fondness	11	17.687	4
19144	 One	11	4.3996	4
19145	Hammond	11	27.397	4
19146	Aubrey	11	28.599	4
19147	see,\\\	11	12.053	4
19148	12_s	11	7.3660	4
19149	Pozzo	11	28.764	4
19150	Amid	11	13.180	4
19151	Friedland	11	4.4558	4
19152	TEACHERS	11	27.533	4
19153	Sublime	11	26.823	3
19154	\\\\\\\\\\\\\\\"Mary	11	5.6520	3
19155	over.\	11	14.884	3
19156	\\\\\\\\\\\\\\\"'Sir	11	3.8728	3
19157	DIX	11	28.194	3
19158	\\\\\\\"Unless	11	3.6604	3
19159	\"Would	11	7.9789	3
19160	Ai	11	28.317	3
19161	Runham	11	27.439	3
19162	transcriber’s	11	27.976	3
19163	\\\\\\\"Stop!\\\\\\\	11	4.0065	3
19164	Dosch	11	14.901	3
19165	London.\\\\\\\	11	12.075	3
19166	cxxxix	11	20.882	3
19167	Erwin	11	27.976	3
19168	believe.\\\\\\\\\\\\\\\	11	11.874	3
19169	Gaul,\	11	12.027	3
19170	Beth\\\\\\\	11	9.1243	3
19171	true?\\\\\\\\\\\\\\\	11	14.300	3
19172	mean.\\\\\\\\\\\\\\\	11	11.680	3
19173	Infant	11	11.591	3
19174	THREE	11	24.834	3
19175	Elliot	11	28.317	3
19176	\\\\\\\\\\\\\\\"one	11	6.0634	3
19177	33│	11	13.063	3
19178	Chronic	11	27.738	3
19179	\\\\\\\\\\\\\\\"Before	11	3.5882	3
